_quality_rank,catalog_profile_slug,catalog_profile_name,source_type,source_value,page,limit,hasNextPage,scrollId,itemId,shopId,shopName,productName,productLink,offerLink,imageUrl,commissionRate,appExistRate,appNewRate,webExistRate,webNewRate,commission,price,sales,periodEndTime,periodStartTime,priceMin,priceMax,productCatIds,ratingStar,priceDiscountRate,shopType,sellerCommissionRate,shopeeCommissionRate,source_hits,subniches,_source_row,_dedupe_key,_duplicate_count,duplicate_name_price_tag,duplicate_name_price_group_id,duplicate_name_price_group_size,duplicate_name_price_keeper,subniche_basis,source_keywords_norm,unmapped_source_keywords
74,mae-e-bebe,Mae e Bebe,keyword,cadeira alimentação bebê,5,50,True,,23297321318,961512338,Loja Baby World,CAD.REF.PRIMA PAPPA 0-3 Burigotto,https://shopee.com.br/product/961512338/23297321318,https://s.shopee.com.br/qhQFtTPXl,https://cf.shopee.com.br/file/sg-11134201-7rdwj-m1it380tn7g605,0.13,0.13,0.13,0.13,0.13,148.07,1139.0,0,1782874799,1777258800,1139.0,1139.0,"[100632, 100675, 100955]",5.0,0,[2],0.1,0.03,"[""keyword:cadeira alimentação bebê""]","[""alimentacao-cadeiras""]",3127,961512338:23297321318,1,candidato_revisao_duplicata_nome_preco,dup_np_000153,2,false,source_hits,"[""cadeira alimentação bebê""]",[]
130,mae-e-bebe,Mae e Bebe,keyword,banheira bebê,11,50,True,,20598985287,961512338,Loja Baby World,Banheira Com Trocador E Suporte Infantil Millenia+ Burigotto,https://shopee.com.br/product/961512338/20598985287,https://s.shopee.com.br/30lurve7SQ,https://cf.shopee.com.br/file/sg-11134201-7rbkb-ln1n4zl0is6t4a,0.15,0.15,0.15,0.15,0.15,110.85,739.0,0,1782874799,1777258800,739.0,739.0,"[100632, 100678, 100968]",4.9,0,[2],0.12,0.03,"[""keyword:banheira bebê""]","[""banho-banheiras""]",11782,961512338:20598985287,1,candidato_revisao_duplicata_nome_preco,dup_np_000081,2,false,source_hits,"[""banheira bebê""]",[]
146,mae-e-bebe,Mae e Bebe,keyword,carrinho bebê,39,50,True,,23994334174,340054154,PlanetadoBebê,Carrinho de Passeio C/Bebê Conforto TS NIVI Maxi Baby,https://shopee.com.br/product/340054154/23994334174,https://s.shopee.com.br/8pjhoR0Ccq,https://cf.shopee.com.br/file/br-11134207-81z1k-mepsiwoaywoyec,0.11,0.11,0.11,0.11,0.11,104.4989,949.99,0,1782874799,1777258800,949.99,949.99,"[100632, 100674, 100946]",5.0,32,[1],0.08,0.03,"[""keyword:carrinho bebê""]","[""passeio-carrinhos""]",9985,340054154:23994334174,1,candidato_revisao_duplicata_nome_preco,dup_np_000194,2,false,source_hits,"[""carrinho bebê""]",[]
191,mae-e-bebe,Mae e Bebe,keyword,carrinho bebê,38,50,True,,23498807884,828882817,Maxi Baby Store,Carrinho de Passeio com Bebê Conforto 2 em 1 Travel System Youturn Maxi Baby,https://shopee.com.br/product/828882817/23498807884,https://s.shopee.com.br/60PWRE7gnE,https://cf.shopee.com.br/file/br-11134207-81z1k-mfmjmqgeyvwk09,0.11,0.11,0.11,0.11,0.11,91.19,829.0,45,1782874799,1777258800,829.0,829.0,"[100632, 100674, 100946]",4.9,17,[1],0.08,0.03,"[""keyword:carrinho bebê""]","[""passeio-carrinhos""]",9969,828882817:23498807884,1,candidato_revisao_duplicata_nome_preco,dup_np_000195,2,false,source_hits,"[""carrinho bebê""]",[]
384,mae-e-bebe,Mae e Bebe,keyword,babá eletrônica,2,50,True,,23993097829,1153128268,UgreenBR,Babá Eletrônica HB65 HelloBaby Branco,https://shopee.com.br/product/1153128268/23993097829,https://s.shopee.com.br/1BKGhAj9bQ,https://cf.shopee.com.br/file/br-11134201-7r98o-lwg5qhmgsik88e,0.18,0.18,0.18,0.18,0.18,62.3592,346.44,0,1782874799,1777258800,346.44,346.44,"[100632, 100680, 100984]",5.0,34,[],0.15,0.03,"[""keyword:babá eletrônica"", ""keyword:monitor bebê""]","[""quarto-monitoramento""]",16830,1153128268:23993097829,1,candidato_revisao_duplicata_nome_preco,dup_np_000069,2,false,source_hits,"[""babá eletrônica"", ""monitor bebê""]",[]
422,mae-e-bebe,Mae e Bebe,keyword,mosquiteiro bebê,26,50,True,,23198678890,1479781657,Sítio do Bebê,Berço Portátil Moises Co-bed Com Balanço Mosquiteiro e Cesto Regulagem De Altura,https://shopee.com.br/product/1479781657/23198678890,https://s.shopee.com.br/8KnREEGEKx,https://cf.shopee.com.br/file/br-11134207-820ld-mpa7v6nsvo5c03,0.11,0.11,0.11,0.11,0.11,59.3439,539.49,33,1782874799,1777258800,539.49,599.49,"[100632, 100679, 100978]",5.0,68,[2],0.08,0.03,"[""keyword:mosquiteiro bebê""]","[""quarto-sono-mosquiteiros""]",16351,1479781657:23198678890,1,candidato_revisao_duplicata_nome_preco,dup_np_000100,2,false,source_hits,"[""mosquiteiro bebê""]",[]
431,mae-e-bebe,Mae e Bebe,keyword,bomba tira leite,12,50,True,,23094926283,750964153,Obabox Oficial,Kit Bomba tira Leite Elétrica Dupla Fisher Price + 25 Sacos Para Armazenar Leite Materno - BB1224KF,https://shopee.com.br/product/750964153/23094926283,https://s.shopee.com.br/5VTFroAWTh,https://cf.shopee.com.br/file/sg-11134201-81ztr-mmq559t6f9j5c9,0.09,0.09,0.09,0.09,0.09,58.41,649.0,3,1782874799,1777258800,649.0,649.0,"[100632, 100675, 100954]",5.0,23,[1],0.06,0.03,"[""keyword:bomba tira leite""]","[""amamentacao-extracao-leite""]",21959,750964153:23094926283,1,candidato_revisao_duplicata_nome_preco,dup_np_000336,2,false,source_hits,"[""bomba tira leite""]",[]
511,mae-e-bebe,Mae e Bebe,keyword,enxoval bebê,26,50,True,,23793235167,389279924,Mamãe Reborn,Bebê Reborn Silicone Enxoval 28 Itens Boneca Carrinho Berço - 48cm!,https://shopee.com.br/product/389279924/23793235167,https://s.shopee.com.br/9AMYBigQgJ,https://cf.shopee.com.br/file/sg-11134201-7repg-m28dnde87nerdf,0.15,0.15,0.15,0.15,0.15,53.985,359.9,1,1782874799,1777258800,359.9,359.9,"[100632, 100684, 101008]",4.9,33,[1],0.12,0.03,"[""keyword:enxoval bebê""]","[""enxoval-kits""]",1565,389279924:23793235167,1,candidato_revisao_duplicata_nome_preco,dup_np_000098,2,false,source_hits,"[""enxoval bebê""]",[]
542,mae-e-bebe,Mae e Bebe,keyword,roupa bebê,5,50,True,,17280428521,311190613,Vision Kids,Kit 3 Calças Jogger Bebê Infantil Juvenil - Calça jeans apertada da moda 2 ao 16,https://shopee.com.br/product/311190613/17280428521,https://s.shopee.com.br/30lusrOWlP,https://cf.shopee.com.br/file/br-11134207-7r98o-mcv130l8gjsid4,0.32,0.32,0.32,0.32,0.32,52.768,164.9,0,1782874799,1777258800,164.9,164.9,"[100633, 100690, 101045]",4.8,18,[],0.29,0.03,"[""keyword:roupa bebê""]","[""roupas-geral""]",19650,311190613:17280428521,1,candidato_revisao_duplicata_nome_preco,dup_np_000308,2,false,source_hits,"[""roupa bebê""]",[]
563,mae-e-bebe,Mae e Bebe,keyword,babá eletrônica,3,50,True,,22493976600,1524383764,KOBAC SHOP,"Baba Eletrônica Com Monitor Visão Noturna, Câmera c/ Audio Sensor de Temperatura VB603",https://shopee.com.br/product/1524383764/22493976600,https://s.shopee.com.br/6ffDFHRRm6,https://cf.shopee.com.br/file/br-11134207-81ztc-mj5bdhtpzojl52,0.18,0.18,0.18,0.18,0.18,52.182,289.9,1,1782874799,1777258800,289.9,289.9,"[100632, 100680, 100984]",4.8,52,[],0.15,0.03,"[""keyword:babá eletrônica"", ""keyword:monitor bebê""]","[""quarto-monitoramento""]",16863,1524383764:22493976600,1,candidato_revisao_duplicata_nome_preco,dup_np_000050,2,false,source_hits,"[""babá eletrônica"", ""monitor bebê""]",[]
585,mae-e-bebe,Mae e Bebe,keyword,banheira bebê,22,50,True,,22293893000,610852758,Lili Flores Artificiais LTDA,Banheira Ofurô Dobrável Portátil Retangular PVC Com Encosto pequeno padrão de estrela--7128,https://shopee.com.br/product/610852758/22293893000,https://s.shopee.com.br/3g1bfAroWB,https://cf.shopee.com.br/file/br-11134207-7r98o-m82mohwcus5t9d,0.13,0.13,0.13,0.13,0.13,51.4787,395.99,0,1782874799,1777258800,395.99,395.99,"[100632, 100678, 100968]",5.0,51,[2],0.1,0.03,"[""keyword:banheira bebê""]","[""banho-banheiras""]",12013,610852758:22293893000,1,candidato_revisao_duplicata_nome_preco,dup_np_000086,6,false,source_hits,"[""banheira bebê""]",[]
586,mae-e-bebe,Mae e Bebe,keyword,banheira bebê,22,50,True,,23498365807,1058535239,mari s flores artificiais ltda,Banheira Ofurô Dobrável Portátil Retangular PVC Com Encosto pequeno padrão de estrela--7128,https://shopee.com.br/product/1058535239/23498365807,https://s.shopee.com.br/5VTFqXkpnI,https://cf.shopee.com.br/file/sg-11134201-7reps-m83px3b6yrrp01,0.13,0.13,0.13,0.13,0.13,51.4787,395.99,1,1782874799,1777258800,395.99,395.99,"[100632, 100678, 100968]",4.9,51,[2],0.1,0.03,"[""keyword:banheira bebê""]","[""banho-banheiras""]",12000,1058535239:23498365807,1,candidato_revisao_duplicata_nome_preco,dup_np_000086,6,false,source_hits,"[""banheira bebê""]",[]
587,mae-e-bebe,Mae e Bebe,keyword,banheira bebê,22,50,True,,18299728761,1393520982,Presentes&Bazar,Banheira Ofurô Dobrável Portátil Retangular PVC Com Encosto pequeno padrão de estrela--7128,https://shopee.com.br/product/1393520982/18299728761,https://s.shopee.com.br/4LHISOpHAF,https://cf.shopee.com.br/file/sg-11134201-7reog-m83qquq32xw527,0.13,0.13,0.13,0.13,0.13,51.4787,395.99,0,1782874799,1777258800,395.99,395.99,"[100632, 100678, 100968]",4.9,51,[2],0.1,0.03,"[""keyword:banheira bebê""]","[""banho-banheiras""]",12011,1393520982:18299728761,1,candidato_revisao_duplicata_nome_preco,dup_np_000086,6,false,source_hits,"[""banheira bebê""]",[]
660,mae-e-bebe,Mae e Bebe,keyword,banheira bebê,26,50,True,,22698375596,1242046825,Recanto_das.Flores,Banheira Ofurô Dobrável Portátil Retangular PVC Com Encosto pequeno padrão de estrela--7128,https://shopee.com.br/product/1242046825/22698375596,https://s.shopee.com.br/gO05fZ8IH,https://cf.shopee.com.br/file/sg-11134201-7renj-m83qv000o8g0f4,0.12,0.12,0.12,0.12,0.12,47.5188,395.99,0,1782874799,1777258800,395.99,395.99,"[100632, 100678, 100968]",5.0,51,[2],0.09,0.03,"[""keyword:banheira bebê""]","[""banho-banheiras""]",12103,1242046825:22698375596,1,candidato_revisao_duplicata_nome_preco,dup_np_000086,6,false,source_hits,"[""banheira bebê""]",[]
661,mae-e-bebe,Mae e Bebe,keyword,banheira bebê,26,50,True,,23998356056,1242116198,Paraiso.das.Flores,Banheira Ofurô Dobrável Portátil Retangular PVC Com Encosto pequeno padrão de estrela--7128,https://shopee.com.br/product/1242116198/23998356056,https://s.shopee.com.br/1Vx75CVxbU,https://cf.shopee.com.br/file/sg-11134201-7rep6-m83qj1i8lztdd7,0.12,0.12,0.12,0.12,0.12,47.5188,395.99,0,1782874799,1777258800,395.99,395.99,"[100632, 100678, 100968]",5.0,51,[2],0.09,0.03,"[""keyword:banheira bebê""]","[""banho-banheiras""]",12106,1242116198:23998356056,1,candidato_revisao_duplicata_nome_preco,dup_np_000086,6,false,source_hits,"[""banheira bebê""]",[]
743,mae-e-bebe,Mae e Bebe,keyword,carrinho bebê,39,50,True,,23394404314,828882817,Maxi Baby Store,Carrinho de Bebê 3 Rodas Passeio 4RIDE 15kgs Maxi Baby ,https://shopee.com.br/product/828882817/23394404314,https://s.shopee.com.br/7fXkQI4dzn,https://cf.shopee.com.br/file/sg-11134201-824hb-mepzudvtyjgn24,0.11,0.11,0.11,0.11,0.11,43.989,399.9,0,1782874799,1777258800,399.9,399.9,"[100632, 100674, 100946]",5.0,43,[1],0.08,0.03,"[""keyword:carrinho bebê""]","[""passeio-carrinhos""]",9989,828882817:23394404314,1,candidato_revisao_duplicata_nome_preco,dup_np_000191,2,false,source_hits,"[""carrinho bebê""]",[]
821,mae-e-bebe,Mae e Bebe,keyword,babá eletrônica,2,50,True,,23194420280,1163359442,RODE_BR,Babá Eletrônica HelloBaby Hb6339 Monitor Bebê 3.2 Branco,https://shopee.com.br/product/1163359442/23194420280,https://s.shopee.com.br/3qL1s4Z0CC,https://cf.shopee.com.br/file/br-11134275-81z1k-mevkh5r4gcn450,0.18,0.18,0.18,0.18,0.18,41.8536,232.52,8,1782874799,1777258800,232.52,232.52,"[100632, 100680, 100984]",4.9,35,[1],0.15,0.03,"[""keyword:babá eletrônica"", ""keyword:monitor bebê""]","[""quarto-monitoramento""]",16836,1163359442:23194420280,1,candidato_revisao_duplicata_nome_preco,dup_np_000070,2,false,source_hits,"[""babá eletrônica"", ""monitor bebê""]",[]
901,mae-e-bebe,Mae e Bebe,keyword,bolsa maternidade,2,50,True,,23398424654,630781626,WJ BAG,Kit Essencial Intense Faixa Preta Bolsas Maternidade com trocador portátil,https://shopee.com.br/product/630781626/23398424654,https://s.shopee.com.br/5VTFooTYq7,https://cf.shopee.com.br/file/br-11134207-7r98o-m8z39axl5cftad,0.2588,0.2588,0.2588,0.2588,0.2588,39.8552,154.0,3,1782874799,1777258800,154.0,154.0,"[100632, 100674, 100950]",4.9,38,[2],0.2288,0.03,"[""keyword:bolsa maternidade"", ""keyword:trocador portátil""]","[""maternidade-bolsas-mochilas"", ""troca-trocadores-portateis""]",7335,630781626:23398424654,1,candidato_revisao_duplicata_nome_preco,dup_np_000353,2,false,source_hits,"[""bolsa maternidade"", ""trocador portátil""]",[]
902,mae-e-bebe,Mae e Bebe,keyword,bolsa maternidade,2,50,True,,23993918822,630781626,WJ BAG,Kit Essencial Intense Faixa Bege Bolsas Maternidade com trocador portátil,https://shopee.com.br/product/630781626/23993918822,https://s.shopee.com.br/5L9pcVUCB4,https://cf.shopee.com.br/file/br-11134207-7r98o-m8z2bdh1cjya60,0.2588,0.2588,0.2588,0.2588,0.2588,39.8552,154.0,1,1782874799,1777258800,154.0,154.0,"[100632, 100674, 100950]",4.9,38,[2],0.2288,0.03,"[""keyword:bolsa maternidade"", ""keyword:trocador portátil""]","[""maternidade-bolsas-mochilas"", ""troca-trocadores-portateis""]",7334,630781626:23993918822,1,candidato_revisao_duplicata_nome_preco,dup_np_000352,2,false,source_hits,"[""bolsa maternidade"", ""trocador portátil""]",[]
944,mae-e-bebe,Mae e Bebe,keyword,body bebê,10,50,True,,58253665490,1223630557,Cabide Infantil Moda Infantil,KIT 3 CONJUNTOS 9 PEÇAS BEBÊ MENINA BODY E CALÇA SUEDINE,https://shopee.com.br/product/1223630557/58253665490,https://s.shopee.com.br/1Ldgtt7Pd1,https://cf.shopee.com.br/file/sg-11134201-825zy-mjptsyhsvh1i20,0.26,0.26,0.26,0.26,0.26,38.9922,149.97,0,1782874799,1777258800,149.97,149.97,"[100633, 100687, 101022]",5.0,0,[],0.23,0.03,"[""keyword:body bebê"", ""keyword:macacão bebê""]","[""roupas-body"", ""roupas-macacao""]",20448,1223630557:58253665490,1,candidato_revisao_duplicata_nome_preco,dup_np_000309,2,false,source_hits,"[""body bebê"", ""macacão bebê""]",[]
1008,mae-e-bebe,Mae e Bebe,keyword,bolsa maternidade,16,50,True,,20204807844,325892140,WLN Magazine do Bebê,Kit De Bolsa Mala Maternidade Super Luxo Com 3 Peças,https://shopee.com.br/product/325892140/20204807844,https://s.shopee.com.br/4AxsEO7Qln,https://cf.shopee.com.br/file/sg-11134201-22090-9m2kjz6tkphv45,0.15,0.15,0.15,0.15,0.15,37.5,250.0,0,1782874799,1777258800,250.0,250.0,"[100632, 100674, 100950]",4.8,0,[],0.12,0.03,"[""keyword:bolsa maternidade""]","[""maternidade-bolsas-mochilas""]",7731,325892140:20204807844,1,candidato_revisao_duplicata_nome_preco,dup_np_000349,2,false,source_hits,"[""bolsa maternidade""]",[]
1343,mae-e-bebe,Mae e Bebe,keyword,bebê conforto,25,50,True,,21597508059,335798970,Tibaby,Banho De Conforto Banheira Com Almofada Perfeita Para Bebês,https://shopee.com.br/product/335798970/21597508059,https://s.shopee.com.br/1LdgssaIZQ,https://cf.shopee.com.br/file/br-11134207-7r98o-lpgmz05ulcgl6f,0.13,0.13,0.13,0.13,0.13,32.2101,247.77,0,1782874799,1777258800,247.77,247.77,"[100632, 100678, 100968]",5.0,0,[2],0.1,0.03,"[""keyword:bebê conforto"", ""keyword:banheira bebê""]","[""passeio-bebe-conforto"", ""banho-banheiras""]",10523,335798970:21597508059,1,candidato_revisao_duplicata_nome_preco,dup_np_000094,2,false,source_hits,"[""bebê conforto"", ""banheira bebê""]",[]
1362,mae-e-bebe,Mae e Bebe,keyword,enxoval bebê,20,50,True,,18997729271,711167432,Georgia Baby e Kids,Kit 20 Body Bebê Branco 100% Algodão Personalizar BBC Suedine Enxoval Maternidade,https://shopee.com.br/product/711167432/18997729271,https://s.shopee.com.br/2LWE2RXDKt,https://cf.shopee.com.br/file/br-11134207-7r98o-lx2ykshcuocf1b,0.16,0.16,0.16,0.16,0.16,31.9984,199.99,0,1782874799,1777258800,199.99,199.99,"[100633, 100687, 101022]",5.0,0,[],0.13,0.03,"[""keyword:enxoval bebê""]","[""enxoval-kits""]",1394,711167432:18997729271,1,candidato_revisao_duplicata_nome_preco,dup_np_000306,2,false,source_hits,"[""enxoval bebê""]",[]
1671,mae-e-bebe,Mae e Bebe,keyword,banheira bebê,13,50,True,,23194305611,1275097038,Stikids,Kit Banheira De Bebê Fofura Adoleta 03 Peças Premium,https://shopee.com.br/product/1275097038/23194305611,https://s.shopee.com.br/1Vx75Ax1sB,https://cf.shopee.com.br/file/sg-11134201-7rdwe-mdaelpexst3059,0.15,0.15,0.15,0.15,0.15,28.485,189.9,0,1782874799,1777258800,189.9,189.9,"[100632, 100678, 100971]",5.0,0,[1],0.12,0.03,"[""keyword:banheira bebê""]","[""banho-banheiras""]",11813,1275097038:23194305611,1,candidato_revisao_duplicata_nome_preco,dup_np_000323,2,false,source_hits,"[""banheira bebê""]",[]
1711,mae-e-bebe,Mae e Bebe,keyword,cadeira alimentação bebê,7,50,True,,23994662917,1521685209,JAMES NA WEB,Cadeira Alimentação Infantil Bebê 2 em 1 Mingau BRINKANTO,https://shopee.com.br/product/1521685209/23994662917,https://s.shopee.com.br/1BKGeVfLDL,https://cf.shopee.com.br/file/br-11134207-81z1k-milqihj8tukj49,0.12,0.12,0.12,0.12,0.12,28.182,234.85,95,1782874799,1777258800,234.85,234.85,"[100632, 100675, 100955]",4.9,45,[2],0.09,0.03,"[""keyword:cadeira alimentação bebê""]","[""alimentacao-cadeiras""]",3175,1521685209:23994662917,1,candidato_revisao_duplicata_nome_preco,dup_np_000154,2,false,source_hits,"[""cadeira alimentação bebê""]",[]
2123,mae-e-bebe,Mae e Bebe,keyword,bolsa maternidade,6,50,True,,23993967001,1373506590,Amazing Reborn ,Bebê Reborn Menino Original Realista de Silicone Pode Dar Banho Kit Bolsa Maternidade,https://shopee.com.br/product/1373506590/23993967001,https://s.shopee.com.br/3g1bdS9jnV,https://cf.shopee.com.br/file/br-11134207-820m8-mmgfjzuj2olc5f,0.21,0.21,0.21,0.21,0.21,25.1958,119.98,1,1782874799,1777258800,119.98,119.98,"[100632, 100684, 101008]",4.8,54,[],0.18,0.03,"[""keyword:bolsa maternidade""]","[""maternidade-bolsas-mochilas""]",7470,1373506590:23993967001,1,candidato_revisao_duplicata_nome_preco,dup_np_000097,2,false,source_hits,"[""bolsa maternidade""]",[]
2126,mae-e-bebe,Mae e Bebe,keyword,bolsa maternidade,6,50,True,,21199651353,1464118794,Encanto de Brinquedos,Bebê Reborn Menino Boneco Realista Mary Mickey Original de Silicone Com Bolsa Maternidade,https://shopee.com.br/product/1464118794/21199651353,https://s.shopee.com.br/30luqE6mBM,https://cf.shopee.com.br/file/br-11134207-820lv-mmgfjzuj6waoea,0.21,0.21,0.21,0.21,0.21,25.1958,119.98,0,1782874799,1777258800,119.98,119.98,"[100632, 100684, 101008]",4.8,45,[],0.18,0.03,"[""keyword:bolsa maternidade""]","[""maternidade-bolsas-mochilas""]",7465,1464118794:21199651353,1,candidato_revisao_duplicata_nome_preco,dup_np_000096,2,false,source_hits,"[""bolsa maternidade""]",[]
2153,mae-e-bebe,Mae e Bebe,keyword,bolsa maternidade,6,50,True,,23292914339,790605924,Adora ,Boneca Bebê Reborn Realista Silicone Boneca Vestido e Bolsa de Maternidade,https://shopee.com.br/product/790605924/23292914339,https://s.shopee.com.br/1gGXFmBqsy,https://cf.shopee.com.br/file/br-11134207-820mc-mm0g8kutpptyc9,0.21,0.21,0.21,0.21,0.21,25.1769,119.89,0,1782874799,1777258800,119.89,119.89,"[100632, 100684, 101008]",4.8,67,[1],0.18,0.03,"[""keyword:bolsa maternidade""]","[""maternidade-bolsas-mochilas""]",7463,790605924:23292914339,1,candidato_revisao_duplicata_nome_preco,dup_np_000145,2,false,source_hits,"[""bolsa maternidade""]",[]
2228,mae-e-bebe,Mae e Bebe,keyword,bolsa maternidade,24,50,True,,42376015687,453617814,BLESSY BABY BOLSAS MATERNIDADE,Frasqueira Térmica para mamãe e bebê maternidade,https://shopee.com.br/product/453617814/42376015687,https://s.shopee.com.br/3g1bdTz1x8,https://cf.shopee.com.br/file/br-11134207-81z1k-mggxhvhzjk785e,0.13,0.13,0.13,0.13,0.13,24.57,189.0,0,1782874799,1777258800,189.0,189.0,"[100632, 100674, 100950]",5.0,0,[],0.1,0.03,"[""keyword:bolsa maternidade""]","[""maternidade-bolsas-mochilas""]",7943,453617814:42376015687,1,candidato_revisao_duplicata_nome_preco,dup_np_000284,2,false,source_hits,"[""bolsa maternidade""]",[]
2297,mae-e-bebe,Mae e Bebe,keyword,babá eletrônica,3,50,True,,23198826409,1613220844,INOVA& Basike Prime,INOVA câmera wifi visão noturna full HD 360º microfone áudio babá eletrônica robozinho sem fio,https://shopee.com.br/product/1613220844/23198826409,https://s.shopee.com.br/AUrvoKMkkR,https://cf.shopee.com.br/file/br-11134207-820lz-moi3a2hr24uded,0.15,0.15,0.15,0.15,0.15,23.9985,159.99,44,1782874799,1777258800,159.99,633.99,"[100632, 100680, 100984]",4.9,45,[],0.12,0.03,"[""keyword:babá eletrônica"", ""keyword:monitor bebê""]","[""quarto-monitoramento""]",16874,1613220844:23198826409,1,candidato_revisao_duplicata_nome_preco,dup_np_000292,4,false,source_hits,"[""babá eletrônica"", ""monitor bebê""]",[]
2298,mae-e-bebe,Mae e Bebe,keyword,babá eletrônica,3,50,True,,26139391662,988182060,INOVA& Basike Loja Oficial,INOVA câmera wifi visão noturna full HD 360º microfone áudio babá eletrônica robozinho sem fio,https://shopee.com.br/product/988182060/26139391662,https://s.shopee.com.br/6pydRaaiBt,https://cf.shopee.com.br/file/br-11134207-7r98o-mcvhqhajjsxec0,0.15,0.15,0.15,0.15,0.15,23.9985,159.99,6,1782874799,1777258800,159.99,475.99,"[100632, 100680, 100984]",4.9,69,[2],0.12,0.03,"[""keyword:babá eletrônica"", ""keyword:monitor bebê""]","[""quarto-monitoramento""]",16880,988182060:26139391662,1,candidato_revisao_duplicata_nome_preco,dup_np_000292,4,false,source_hits,"[""babá eletrônica"", ""monitor bebê""]",[]
2399,mae-e-bebe,Mae e Bebe,keyword,bolsa maternidade,26,50,True,,54055409495,1373506590,Amazing Reborn ,Gêmeas Bebê Reborn Boneca Realista BabyKiss Meninas Silicone com Bolsa Maternidade.,https://shopee.com.br/product/1373506590/54055409495,https://s.shopee.com.br/9AMYCsLwEO,https://cf.shopee.com.br/file/br-11134207-81ztc-mjzztupmgwsg1e,0.13,0.13,0.13,0.13,0.13,23.3974,179.98,2,1782874799,1777258800,179.98,199.98,"[100632, 100684, 101008]",5.0,36,[],0.1,0.03,"[""keyword:bolsa maternidade""]","[""maternidade-bolsas-mochilas""]",7981,1373506590:54055409495,1,candidato_revisao_duplicata_nome_preco,dup_np_000288,2,false,source_hits,"[""bolsa maternidade""]",[]
2409,mae-e-bebe,Mae e Bebe,keyword,mochila maternidade,18,50,True,,22499029191,1116932059,Caruaru Bolsas Maternidade,"Kit Maternidade 3 Peças, Bolsa, Tocador e Mochila Personalizado Térmica Impermeável,Coleção Bubbaloo",https://shopee.com.br/product/1116932059/22499029191,https://s.shopee.com.br/5L9pcbWAhF,https://cf.shopee.com.br/file/br-11134207-81z1k-mfsb9kjzd3wnc5,0.12,0.12,0.12,0.12,0.12,23.3784,194.82,8,1782874799,1777258800,194.82,323.11,"[100632, 100674, 100950]",5.0,25,[2],0.09,0.03,"[""keyword:mochila maternidade""]","[""maternidade-bolsas-mochilas""]",8648,1116932059:22499029191,1,candidato_revisao_duplicata_nome_preco,dup_np_000378,2,false,source_hits,"[""mochila maternidade""]",[]
2414,mae-e-bebe,Mae e Bebe,keyword,mochila maternidade,19,50,True,,22798168810,1116932059,Caruaru Bolsas Maternidade,"Kit Maternidade 2 Peças Bolsa e Mochila Personalizado Térmica Impermeável, Coleção Berlim",https://shopee.com.br/product/1116932059/22798168810,https://s.shopee.com.br/8pjhn2RVbw,https://cf.shopee.com.br/file/br-11134207-7r98o-mcqsuwm7uxiq3b,0.12,0.12,0.12,0.12,0.12,23.3784,194.82,1,1782874799,1777258800,194.82,292.97,"[100632, 100674, 100950]",5.0,28,[2],0.09,0.03,"[""keyword:mochila maternidade""]","[""maternidade-bolsas-mochilas""]",8664,1116932059:22798168810,1,candidato_revisao_duplicata_nome_preco,dup_np_000362,2,false,source_hits,"[""mochila maternidade""]",[]
2418,mae-e-bebe,Mae e Bebe,keyword,mochila maternidade,19,50,True,,23398162187,1440787093,DNZBaby Bolsas Maternidade,"Kit Maternidade 2 Peças Bolsa e Mochila Personalizado Térmica Impermeável, Coleção Pará",https://shopee.com.br/product/1440787093/23398162187,https://s.shopee.com.br/1Vx74qj6p1,https://cf.shopee.com.br/file/br-11134207-81z1k-mfyd4azksn44e0,0.12,0.12,0.12,0.12,0.12,23.3784,194.82,0,1782874799,1777258800,194.82,292.97,"[100632, 100674, 100950]",5.0,28,[2],0.09,0.03,"[""keyword:mochila maternidade""]","[""maternidade-bolsas-mochilas""]",8672,1440787093:23398162187,1,candidato_revisao_duplicata_nome_preco,dup_np_000370,2,false,source_hits,"[""mochila maternidade""]",[]
2427,mae-e-bebe,Mae e Bebe,keyword,mochila maternidade,19,50,True,,23693665398,1440787093,DNZBaby Bolsas Maternidade,"Kit Maternidade 3 Peças Bolsa, Mochila e Trocador Personalizado Térmica Impermeável, Coleção Jamaica",https://shopee.com.br/product/1440787093/23693665398,https://s.shopee.com.br/40eS3RZakk,https://cf.shopee.com.br/file/br-11134207-7r98o-mcqhrr47ykoi07,0.12,0.12,0.12,0.12,0.12,23.3784,194.82,0,1782874799,1777258800,194.82,323.11,"[100632, 100674, 100950]",5.0,25,[2],0.09,0.03,"[""keyword:mochila maternidade""]","[""maternidade-bolsas-mochilas""]",8670,1440787093:23693665398,1,candidato_revisao_duplicata_nome_preco,dup_np_000376,2,false,source_hits,"[""mochila maternidade""]",[]
