itemId,productName,productLink,offerLink,imageUrl,price,priceMax,sales,ratingStar,shopType,sellerCommissionRate,shopeeCommissionRate,subniches
23194992546,Kit 2 Peças Jaqueta Corta Vento Casaco 100%Tactel Treino Confortável Ideal Dia a Dia e Caminhadas,https://shopee.com.br/product/1474578564/23194992546,https://s.shopee.com.br/8KnRPAIR64,https://cf.shopee.com.br/file/br-11134207-820l4-mofq6ejz3g91b8,129.9,129.9,2,5.0,[],0.18,0.03,"[""moda-inverno""]"
43559352921,Conjunto Academia Calça Flare Light e Top Poliamida Fitness,https://shopee.com.br/product/1147903950/43559352921,https://s.shopee.com.br/6L2Mz6h0Pd,https://cf.shopee.com.br/file/br-11134207-7r98o-mch10j7hq7sxf6,170.45,170.45,8,4.8,[],0.13,0.03,"[""moda-calcas""]"
55209404738,Outono Inverno Solto Jaqueta De Couro Feminino Retro Rua Lichia Modelado Falso Streetwear Plutônio Outwear,https://shopee.com.br/product/393412132/55209404738,https://s.shopee.com.br/40eSFW0SIx,https://cf.shopee.com.br/file/sg-11134201-820n1-mnfdqmzpgttsa7,209.75,228.33,883,4.9,[],0.1,0.03,"[""moda-inverno""]"
22694338808,Vestido Feminino Midi Regata Plus Size Gola Redinda Fenda Lateral Tecido Canelado Fenda GG G1 G2,https://shopee.com.br/product/1309093811/22694338808,https://s.shopee.com.br/3ViBZ15jXu,https://cf.shopee.com.br/file/br-11134207-81z1k-mi4hcz5jottt14,80.1,80.1,30,4.9,[],0.31,0.03,"[""moda-vestidos"", ""moda-plus-size"", ""moda-partes-de-cima""]"
21298281728,"CONJUNTO TRIO XADREZ E LISO, BLAIZER CROPPED E SAIA.",https://shopee.com.br/product/500529777/21298281728,https://s.shopee.com.br/8pjhzE2kCw,https://cf.shopee.com.br/file/br-11134207-81z1k-me2bnbesmh34ca,160.0,160.0,12,5.0,[],0.14,0.03,"[""moda-conjuntos""]"
58201467062,"Kit 4 Vestido de Liganete – Regata/Regatão, Estampado, Plus Size, Tamanho Único, Estampas Variadas, moda evangélica",https://shopee.com.br/product/1496475063/58201467062,https://s.shopee.com.br/4VailREx3w,https://cf.shopee.com.br/file/br-11134207-81z1k-mibtfeymnk76a1,160.0,160.0,6,5.0,[2],0.14,0.03,"[""moda-vestidos"", ""moda-evangelica"", ""moda-plus-size""]"
23794046608,Kit Glance Brow Lamination Profissional Escovinha Palito Lapis Pincel,https://shopee.com.br/product/479872605/23794046608,https://s.shopee.com.br/1LdgwlrL77,https://cf.shopee.com.br/file/br-11134207-7r98o-macvaot2a395e1,169.99,249.99,3,5.0,[],0.13,0.03,"[""maquiagem-pinceis-e-esponjas""]"
58200039534,Calça Wide Leg Feminina Biotipo Jeans Marmorizada,https://shopee.com.br/product/1004610984/58200039534,https://s.shopee.com.br/Ll9pzsfTc,https://cf.shopee.com.br/file/br-11134207-81z1k-mg9nme1djf2fff,169.99,169.99,2,5.0,[],0.13,0.03,"[""moda-calcas""]"
25155478447,"MEDICUBE zero pore pad 2.0,zero pore pad mild 3types(original pad/refill)",https://shopee.com.br/product/457864097/25155478447,https://s.shopee.com.br/3g1bjR0Wii,https://cf.shopee.com.br/file/sg-11134207-7rdxs-mcudbphhjtqme1,135.97,135.97,5452,5.0,[1],0.17,0.03,"[""skincare-facial""]"
56401542448,Europeu americano grande sem costas vestido esportivo feminino Anti-reflexo plissado Yoga saia ao ar livre Fitness tênis,https://shopee.com.br/product/1613992434/56401542448,https://s.shopee.com.br/20tNpxFjYS,https://cf.shopee.com.br/file/cn-11134207-820l4-mmx3i5pz083md3,151.05,151.05,5,4.9,[],0.15,0.03,"[""moda-saias-e-shorts""]"
23198084996,Conjunto Saia Longa e Blusa Manga Curta Plus Size Moda Evangélica Linho,https://shopee.com.br/product/401964052/23198084996,https://s.shopee.com.br/5VTG0Io012,https://cf.shopee.com.br/file/br-11134207-820lz-mneg2s5144cgac,169.9,169.9,2,5.0,[],0.13,0.03,"[""moda-saias-e-shorts"", ""moda-evangelica""]"
22193984732,Conjunto Feminino Com Blusa Assimétrica E Calça Pantalona - França,https://shopee.com.br/product/1212812275/22193984732,https://s.shopee.com.br/qhQSedrq7,https://cf.shopee.com.br/file/br-11134207-820l9-mnod1zrm68sgc3,169.9,299.9,8,4.8,[],0.13,0.03,"[""moda-conjuntos""]"
58210763351,Blusa Tricô Feminina Manga Bufante Inverno Moda Blogueira Tricot Canelado,https://shopee.com.br/product/585483089/58210763351,https://s.shopee.com.br/60PWddrQks,https://cf.shopee.com.br/file/br-11134207-820lz-moa0fzkvf4li2c,159.9,159.9,185,4.9,[],0.14,0.03,"[""moda-inverno""]"
23293499299,Kit 3 Shorts Feminino Tactel Com Elastano Treino Academia Praia Fenda Lateral Verão,https://shopee.com.br/product/368954456/23293499299,https://s.shopee.com.br/AUrw1X7bFs,https://cf.shopee.com.br/file/br-11134207-820lt-mmq64irehypzaf,159.9,159.9,3,4.9,[2],0.14,0.03,"[""moda-fitness""]"
22192599268,Vestido Feminino de Festa Moda Evangélica em Tule Elegante,https://shopee.com.br/product/902283558/22192599268,https://s.shopee.com.br/6L2N45NmML,https://cf.shopee.com.br/file/br-11134207-7r98o-lxd318xx7jw6be,159.9,159.9,3,4.9,[],0.14,0.03,"[""moda-evangelica""]"
58250107564,"Kit 5 Vestido de Liganete – Regata/Regatão, Estampado, Plus Size, Tamanho Único, Estampas Variadas",https://shopee.com.br/product/1496475063/58250107564,https://s.shopee.com.br/5fmg9aAVh2,https://cf.shopee.com.br/file/br-11134207-820mh-mnrt430lx6gye0,159.8,159.8,82,4.9,[2],0.14,0.03,"[""moda-vestidos""]"
16842957033,Macaquinho Macacão de Ciclismo Feminino Forro Espuma Mandala Rosa Roupa Bike Pedal Mtb,https://shopee.com.br/product/379576060/16842957033,https://s.shopee.com.br/3ViBe33zgI,https://cf.shopee.com.br/file/br-11134207-820lo-mphyi0bpqby8d7,79.9,79.9,3,4.9,[],0.31,0.03,"[""moda-macacoes-e-macaquinhos""]"
22393648052,Kit Cronograma Capilar Hidratação Reconstrução Nutrição Coiffer 3und,https://shopee.com.br/product/768911332/22393648052,https://s.shopee.com.br/9zvfHkPzIe,https://cf.shopee.com.br/file/br-11134207-7r98o-m51z52q67byoe2,150.9,150.9,8,5.0,[2],0.15,0.03,"[""cabelo-tratamento""]"
23693177170,Kit Cronograma Capilar Tratamento De Choque Coiffer,https://shopee.com.br/product/765629680/23693177170,https://s.shopee.com.br/9pcF5RdoyQ,https://cf.shopee.com.br/file/br-11134207-7r98o-m5bkflbc7j452e,150.9,150.9,8,5.0,[2],0.15,0.03,"[""cabelo-tratamento""]"
18849689502,"Kit Coiffer Cronograma Capilar Loiras: Cabelos Platinados, Hidratados e Saudáveis",https://shopee.com.br/product/538265156/18849689502,https://s.shopee.com.br/4LHIXKlYn8,https://cf.shopee.com.br/file/br-11134207-7r98o-m0kz94ktdawxf1,150.9,150.9,6,5.0,[2],0.15,0.03,"[""cabelo-tratamento""]"
23392658364,kit cronograma capilar tratamento de choque coiffer 3 mascaras de 500G,https://shopee.com.br/product/765629680/23392658364,https://s.shopee.com.br/9fIot8eSJP,https://cf.shopee.com.br/file/br-11134207-7r98o-m5bkflbc8xol40,150.9,150.9,6,5.0,[2],0.15,0.03,"[""cabelo-tratamento""]"
14082952895,Kit Cronograma capilar Coiffer 3 mascaras,https://shopee.com.br/product/765629680/14082952895,https://s.shopee.com.br/AAF5U3cYIW,https://cf.shopee.com.br/file/dab7d046397b76206f7cba4f0f43faa9,150.9,150.9,8,4.9,[2],0.15,0.03,"[""cabelo-tratamento""]"
17083976270,kit cronograma capilar loiras Coiffer 3 mascaras,https://shopee.com.br/product/765629680/17083976270,https://s.shopee.com.br/9zvfHkdBdV,https://cf.shopee.com.br/file/fc0a8066092604ad687341f838ca9243,150.9,150.9,8,4.9,[2],0.15,0.03,"[""cabelo-tratamento""]"
19326208822,Cronograma capilar coiffer 3 mascaras de 500g cada,https://shopee.com.br/product/765629680/19326208822,https://s.shopee.com.br/8KnRIgjX1H,https://cf.shopee.com.br/file/1793d012531f540d4da90362ef8bf77b,150.9,150.9,4,4.9,[2],0.15,0.03,"[""cabelo-tratamento""]"
23793177132,kit cronograma capilar loiras Coiffer 3 mascaras 500g,https://shopee.com.br/product/765629680/23793177132,https://s.shopee.com.br/6ffDJcpsP3,https://cf.shopee.com.br/file/br-11134207-7r98o-lyc839e19zhhd8,150.9,150.9,3,4.9,[2],0.15,0.03,"[""cabelo-tratamento""]"
22394652359,conjunto calça pantalona  e croped plus size no tecido senssorial marrante no tamanho G1 0712,https://shopee.com.br/product/397632129/22394652359,https://s.shopee.com.br/80Ab3cIiFb,https://cf.shopee.com.br/file/br-11134207-81z1k-mgeakemptybk28,159.6,159.6,9,5.0,[2],0.14,0.03,"[""moda-plus-size""]"
23393900440,Kit 2 Legging Feminina Bolso e Zíper Plus Size Cós Alto Malha Grossa Suplex Power Modeladora M/G4,https://shopee.com.br/product/289834104/23393900440,https://s.shopee.com.br/9UzOl0fvJm,https://cf.shopee.com.br/file/br-11134207-7r98o-m8ng9trjqaoh03,117.9,117.9,30,4.8,[2],0.2,0.03,"[""moda-calcas"", ""moda-plus-size""]"
50507706184,Conjunto Feminino Calça e Colete liso Decote V Com Botões dourado social Alfaiataria Marrante chega hoje en 24 horas,https://shopee.com.br/product/1296459836/50507706184,https://s.shopee.com.br/gO0EHBuc7,https://cf.shopee.com.br/file/br-11134207-820lf-mnm324vmdfy8e4,96.8,118.8,156,4.9,[2],0.25,0.03,"[""moda-calcas"", ""moda-conjuntos""]"
21798131110,Jaqueta Feminina Plus Size Moletom Peluciado com Zíper Gola Alta Bolso Bordado Discreto Casual,https://shopee.com.br/product/1424133555/21798131110,https://s.shopee.com.br/1qZxfDTywj,https://cf.shopee.com.br/file/br-11134207-81ztc-mjznqujao4qo1c,123.12,123.12,9,4.9,[2],0.19,0.03,"[""moda-inverno""]"
23297279052,15 UNI CREME MODELADOR CAPILAR EFEITO TEIA 80G - FOX FOR MEN,https://shopee.com.br/product/1077903285/23297279052,https://s.shopee.com.br/4qDZ7wdzlL,https://cf.shopee.com.br/file/sg-11134201-7rblj-lq450d23tizq29,142.5,142.5,23,4.8,[],0.16,0.03,"[""cabelo-ferramentas""]"
53210434493,Primavera Outono Feminino Solto Jaqueta De Couro Falso Gola Zíper Imitação Casaco Manga Comprida Do Plutônio,https://shopee.com.br/product/393412132/53210434493,https://s.shopee.com.br/3qL23D15dw,https://cf.shopee.com.br/file/sg-11134201-822wo-mo6x8veqrrwg35,208.2,228.16,183,4.9,[],0.1,0.03,"[""moda-inverno""]"
