itemId,productName,productLink,offerLink,imageUrl,price,priceMax,sales,ratingStar,shopType,sellerCommissionRate,shopeeCommissionRate,subniches
27531091296,Sandália Rasteira Modare Feminina Ultra Conforto Ortopédica Calce Fácil Tiras Elásticas Dry Tech,https://shopee.com.br/product/800864347/27531091296,https://s.shopee.com.br/8plH0mVytZ,https://cf.shopee.com.br/file/br-11134207-820mg-mrr98aa587bb3e,113.16,113.16,0,4.9,[1],0.04,0.03,"[""calcados-sandalia"", ""calcados-chinelo""]"
49255428903,Scarpin Feminino Slingback Bico Fino Salto Médio Tiras Fivela Lateral Elegante Safira GiGiL,https://shopee.com.br/product/387348115/49255428903,https://s.shopee.com.br/7fZJcgUwob,https://cf.shopee.com.br/file/br-11134207-81ztc-mjzv7acpwmpt21,78.99,129.99,3572,4.9,[1],0.04,0.06,"[""calcados-sandalia""]"
27164399668,Lovito Mocassins Casuais Geométricos De Metal Estilo Britânico Com Sola Grossa Moda Coreana Para Mulheres LFA46138,https://shopee.com.br/product/426378412/27164399668,https://s.shopee.com.br/AUtUzsXphW,https://cf.shopee.com.br/file/sg-11134201-825a3-mqlgunmm4efhda,60.5,60.5,5,4.8,[1],0.1,0.03,"[""calcados-mocassim""]"
53459129035, Chinelos Leves de Solado Espesso | Sandálias Respiráveis de Uso Duplo para Homens,https://shopee.com.br/product/1006215031/53459129035,https://s.shopee.com.br/8plH0lWevK,https://cf.shopee.com.br/file/sg-11134201-8259y-mr8govqx0ykg5c,86.9,91.26,4,4.9,[2],0.06,0.03,"[""calcados-sandalia"", ""calcados-chinelo""]"
58213115839,Chinelo Havaianas Slim Classy Essence,https://shopee.com.br/product/1090996394/58213115839,https://s.shopee.com.br/70JcpQLETq,https://cf.shopee.com.br/file/br-11134201-820m9-mqx4zf572f44c2,59.99,59.99,9,4.9,[1],0.1,0.03,"[""calcados-chinelo""]"
22294055358,Sapateira Organizadora com 9 Prateleiras para Organizar Sapatos Calçados Chinelos Roupas Objetos 24 Pares - Black,https://shopee.com.br/product/291174073/22294055358,https://s.shopee.com.br/3B6uGNeE2C,https://cf.shopee.com.br/file/sg-11134201-7ravt-ma31fj9pkj89ec,59.99,200.0,254,4.8,[],0.1,0.03,"[""calcados-chinelo""]"
22292256968,Sandália Feminina Rasteirinha Tamanco Papete Flat Tiras Strass Original Brilho Gigil,https://shopee.com.br/product/387348115/22292256968,https://s.shopee.com.br/112PgNQk2U,https://cf.shopee.com.br/file/br-11134207-7r98o-lpfk1emdx6rp09,84.99,84.99,55,4.9,[1],0.06,0.03,"[""calcados-sandalia"", ""calcados-chinelo"", ""calcados-rasteirinha""]"
23697706548,Sandália Salto Alto Bloco Grosso Tamanco Ankle Boots Confortável Blogueira GiGiL,https://shopee.com.br/product/387348115/23697706548,https://s.shopee.com.br/BTIgqTujN,https://cf.shopee.com.br/file/br-11134207-7r98o-lyxpfxsl4bdh69,84.99,84.99,46,4.9,[1],0.06,0.03,"[""calcados-sandalia""]"
12411083274,Sandalia femininas anabela salto médio espadrille trança,https://shopee.com.br/product/387348115/12411083274,https://s.shopee.com.br/2BEN4WMIfp,https://cf.shopee.com.br/file/05ee5f414fabc5266704fad0cf18be75,84.99,84.99,33,4.9,[1],0.06,0.03,"[""calcados-sandalia""]"
22093436957,Sandália Feminina Anabela PeepToe Espadrille Salto Alto Plataforma Confortável Promoção Gigil,https://shopee.com.br/product/387348115/22093436957,https://s.shopee.com.br/1LfG4zPTMi,https://cf.shopee.com.br/file/br-11134207-7r98o-m148b0hu7r03b9,84.99,84.99,32,4.9,[1],0.06,0.03,"[""calcados-sandalia""]"
23598895396,Chinelo Havaianas Top Basic,https://shopee.com.br/product/1090996394/23598895396,https://s.shopee.com.br/3VjkezLDfI,https://cf.shopee.com.br/file/sg-11134201-824hr-mpwknv5jcv7x8c,42.49,42.49,263,5.0,[1],0.15,0.03,"[""calcados-chinelo""]"
11749545298,Sandalia Feminina Anabela Espadrille Corda Gigil,https://shopee.com.br/product/387348115/11749545298,https://s.shopee.com.br/2VrDT8L1zv,https://cf.shopee.com.br/file/ca19a617bbe3ef9657338ff884e40203,84.4,84.4,33,4.9,[1],0.06,0.03,"[""calcados-sandalia""]"
13114303933,Sandalia Anabela Feminina Sapato Salto Alto Casual Sola Emborrachada Moda Macia Confortável,https://shopee.com.br/product/387348115/13114303933,https://s.shopee.com.br/20uwsDMw0m,https://cf.shopee.com.br/file/e48c58a95bfb8e93ad00401e46dee26a,84.38,84.38,33,4.9,[1],0.06,0.03,"[""calcados-sandalia""]"
48910901470,"Sandálias anabela de renda rosa claro, sapatos de plataforma de palha, sapatos femininos delicados e versáteis para",https://shopee.com.br/product/1006215031/48910901470,https://s.shopee.com.br/1gI6TaxwSL,https://cf.shopee.com.br/file/sg-11134201-824iz-mpyrz9x37zsw68,84.32,84.37,2,5.0,[2],0.06,0.03,"[""calcados-sandalia""]"
43281058688,"Sandálias de salto anabela de renda pêssego claro, sapatos de plataforma de palha, sapatos femininos suaves e versáteis",https://shopee.com.br/product/1006215031/43281058688,https://s.shopee.com.br/5q7fRFzP5Y,https://cf.shopee.com.br/file/sg-11134201-824ip-mpys27mgw6bxdc,84.32,84.32,1,5.0,[2],0.06,0.03,"[""calcados-sandalia""]"
42516997777,Kit 6 Pares Meia Sapatilha Hoahi Algodão Cano Invisível com Silicone Calcanhar Unissex,https://shopee.com.br/product/328687466/42516997777,https://s.shopee.com.br/3B6uGN4xSJ,https://cf.shopee.com.br/file/br-11134207-81z1k-me4qvubp3ojk23,39.9,39.9,32,4.8,[1],0.16,0.03,"[""calcados-sapatilha""]"
56010883669,"Sandálias de salto anabela feminina com tiras cruzadas em camurça cor damasco, plataforma de palha, sapatos de fada,",https://shopee.com.br/product/1006215031/56010883669,https://s.shopee.com.br/6VNMETfXea,https://cf.shopee.com.br/file/sg-11134201-824ii-mpyrykgsbtvmc7,84.19,84.19,0,5.0,[2],0.06,0.03,"[""calcados-sandalia""]"
49664838427,Chinelos De Praia Femininos Brancos Clássicos Sola Grossa Durável Protetor De Dedo Do Pé Eva Antiderrapante,https://shopee.com.br/product/1006215031/49664838427,https://s.shopee.com.br/7VFtQLWSVE,https://cf.shopee.com.br/file/sg-11134201-825ab-mr8gtnbls7wgb9,84.07,84.07,0,5.0,[2],0.06,0.03,"[""calcados-chinelo""]"
23698851948,Chinelo Havaianas Top Fashion,https://shopee.com.br/product/1090996394/23698851948,https://s.shopee.com.br/1BLpsfUub4,https://cf.shopee.com.br/file/sg-11134201-824g9-me4st6j4ugoy65,42.0,55.24,57,4.9,[1],0.15,0.03,"[""calcados-sandalia"", ""calcados-chinelo""]"
22692663732,Chinelo Havaianas Top,https://shopee.com.br/product/1090996394/22692663732,https://s.shopee.com.br/Lmit8Tkf3,https://cf.shopee.com.br/file/sg-11134201-822xz-mi0bhzhzrnr4b5,41.99,41.99,177,4.9,[1],0.15,0.03,"[""calcados-sandalia"", ""calcados-chinelo""]"
23092589799,Chinelo Havaianas Top Branco,https://shopee.com.br/product/1090996394/23092589799,https://s.shopee.com.br/qizU3RqeE,https://cf.shopee.com.br/file/sg-11134201-7rdvk-mbpf98la6ceub4,41.99,41.99,147,4.9,[1],0.15,0.03,"[""calcados-sandalia"", ""calcados-chinelo""]"
23897080015,Chinelo Havaianas Top Marinho,https://shopee.com.br/product/1090996394/23897080015,https://s.shopee.com.br/4AzRSBF9tC,https://cf.shopee.com.br/file/sg-11134201-8260a-ml6jj2hsdipu06,41.99,41.99,50,4.9,[1],0.15,0.03,"[""calcados-sandalia"", ""calcados-chinelo""]"
22293527062,Chinelo Havaianas Top Verde Pátria,https://shopee.com.br/product/1090996394/22293527062,https://s.shopee.com.br/Lmit8Y5Hz,https://cf.shopee.com.br/file/sg-11134201-82623-ml6jeyvrkf0ob0,41.99,41.99,11,4.9,[1],0.15,0.03,"[""calcados-sandalia"", ""calcados-chinelo""]"
23792583323,Chinelo Havaianas Top Azul Naval,https://shopee.com.br/product/1090996394/23792583323,https://s.shopee.com.br/8plH0l1j2l,https://cf.shopee.com.br/file/sg-11134201-8261y-ml6jikoue3nka4,41.99,41.99,7,4.9,[1],0.15,0.03,"[""calcados-sandalia"", ""calcados-chinelo""]"
21499087898,Chinelo Havaianas Top Verde Limão,https://shopee.com.br/product/1090996394/21499087898,https://s.shopee.com.br/AKa4nVw108,https://cf.shopee.com.br/file/sg-11134201-82630-ml6jjgt2hhc8f2,41.99,41.99,3,4.9,[1],0.15,0.03,"[""calcados-sandalia"", ""calcados-chinelo""]"
23192589763,Chinelo Havaianas Top Rosa Ballet Unissex,https://shopee.com.br/product/1090996394/23192589763,https://s.shopee.com.br/7fZJcc6APs,https://cf.shopee.com.br/file/sg-11134201-82625-ml6jf4ji4yysce,41.99,41.99,0,4.9,[1],0.15,0.03,"[""calcados-sandalia"", ""calcados-chinelo""]"
18216465769,Kit 10 Pares Meias Lupo Sport Cano Invisível Algodão Soquete Sapatilha Unissex Original Confortável,https://shopee.com.br/product/800864347/18216465769,https://s.shopee.com.br/6AkVpstXN3,https://cf.shopee.com.br/file/br-11134207-820l4-mq6aqvo690cje6,74.5,81.99,1623,4.9,[1],0.04,0.06,"[""calcados-sapatilha""]"
58201848602,Chinelo Havaianas Top Summer Vibes,https://shopee.com.br/product/1090996394/58201848602,https://s.shopee.com.br/7psjovEOos,https://cf.shopee.com.br/file/sg-11134201-822x7-mi5uv2c4b4li2f,56.99,56.99,32,5.0,[1],0.1,0.03,"[""calcados-sandalia"", ""calcados-chinelo""]"
28494801287,"Unissex Tamanco EVA Antiderrapante, Calçado de Trabalho Impermeável Ajustável para Homens e Mulheres, Calçado Casual de",https://shopee.com.br/product/1006215031/28494801287,https://s.shopee.com.br/20uwsGqWK3,https://cf.shopee.com.br/file/sg-11134201-824g3-mpvxd08ros98cb,82.01,82.2,4,4.8,[2],0.06,0.03,"[""calcados-sandalia""]"
25147275261,Sandália Feminina Tamanco Mule Salto Alto Taça Metalizado Enfeite Tira Dourado Elegante GiGiL,https://shopee.com.br/product/387348115/25147275261,https://s.shopee.com.br/30nU43sBis,https://cf.shopee.com.br/file/br-11134207-81z1k-mf8l3mq7b01w7f,104.99,104.99,61,4.9,[1],0.04,0.03,"[""calcados-sandalia""]"
43024830391,Sandália Feminina Plataforma Anabela Salto Alto Grosso Tiras Cruzadas em X Moderna Confortavel GiGiL,https://shopee.com.br/product/387348115/43024830391,https://s.shopee.com.br/LmitA2L8c,https://cf.shopee.com.br/file/br-11134207-81z1k-mfydolc6h72f49,104.99,104.99,17,4.8,[1],0.04,0.03,"[""calcados-sandalia""]"
44408535529,"Sandálias Clássicas Unissex De Verão , Sapatos De Praia Com Biqueira Respirável , Solas Macias Antiderrapantes",https://shopee.com.br/product/1006215031/44408535529,https://s.shopee.com.br/8plH0lEvJQ,https://cf.shopee.com.br/file/sg-11134301-824gs-mf9m6h8ib9qm60,66.6,82.6,80,4.9,[2],0.08,0.03,"[""calcados-sandalia"", ""calcados-chinelo""]"
19599031192,Chinelo Havaianas Slim Rosa Ballet,https://shopee.com.br/product/1090996394/19599031192,https://s.shopee.com.br/1VygHHTdv2,https://cf.shopee.com.br/file/sg-11134201-8262o-ml6ji6bxlix041,40.5,40.5,27,4.9,[1],0.15,0.03,"[""calcados-sandalia"", ""calcados-chinelo""]"
29983616445,Chinelos Femininos Antiderrapantes De Praia Em EVA – Sandálias Duráveis Para Conforto Ao Ar Livre Com Proteção Os Dedos ,https://shopee.com.br/product/1006215031/29983616445,https://s.shopee.com.br/112PgMePgA,https://cf.shopee.com.br/file/sg-11134201-7rdx1-mcao2wl9k89s49,56.01,59.01,354,4.9,[2],0.1,0.03,"[""calcados-sandalia"", ""calcados-chinelo""]"
58265635550,Chinelo Havaianas Brasil Logo,https://shopee.com.br/product/1090996394/58265635550,https://s.shopee.com.br/1VygHJgAdK,https://cf.shopee.com.br/file/sg-11134201-8259x-mriw98g9u0p0af,55.64,68.99,68,4.9,[1],0.1,0.03,"[""calcados-chinelo""]"
23497176093,Tamanco Feminino  De Dedo Sandália Salto Geométrico Grosso Médio,https://shopee.com.br/product/387348115/23497176093,https://s.shopee.com.br/40g1FtFJwy,https://cf.shopee.com.br/file/br-11134207-81z1k-mi0e833b474676,79.99,79.99,198,4.9,[1],0.06,0.03,"[""calcados-sandalia""]"
20497921127,Sandália Feminina Papete Gladiadora Anatômica Flatform Tachas Pirâmides Confortável Moda GiGiL,https://shopee.com.br/product/387348115/20497921127,https://s.shopee.com.br/qizU4RNNR,https://cf.shopee.com.br/file/br-11134207-7r98o-m15i4fky4234ba,79.99,79.99,58,4.9,[1],0.06,0.03,"[""calcados-sandalia"", ""calcados-chinelo"", ""calcados-rasteirinha""]"
21099493561,Sandália Feminina Salto Baixo Grosso Pedraria Fio Dental Confortável Promoção Original GiGiL,https://shopee.com.br/product/387348115/21099493561,https://s.shopee.com.br/5foFEyqdZq,https://cf.shopee.com.br/file/br-11134207-7r98o-m0ydl92cn0t3c9,79.99,79.99,21,4.9,[1],0.06,0.03,"[""calcados-chinelo"", ""calcados-rasteirinha""]"
