catalog_profile_slug,catalog_profile_name,source_type,source_value,page,limit,hasNextPage,scrollId,itemId,shopId,shopName,productName,productLink,offerLink,imageUrl,commissionRate,appExistRate,appNewRate,webExistRate,webNewRate,commission,price,sales,periodEndTime,periodStartTime,priceMin,priceMax,productCatIds,ratingStar,priceDiscountRate,shopType,sellerCommissionRate,shopeeCommissionRate,source_hits,subniches,_source_row,removal_reason,forbidden_term_hits,_dedupe_key,_duplicate_count
feminino,Feminino,keyword,sandalia,1,50,True,,42727286290,230709939,Value Choice, Chinelos de Verão Masculinos Eva Outdoor; Sandálias Resistentes ao Desgaste com Sola Grossa; Tênis Esportivos para,https://shopee.com.br/product/230709939/42727286290,https://s.shopee.com.br/4fvi35zzGu,https://cf.shopee.com.br/file/sg-11134201-823ro-mp4l25v8k4jx9c,0.23,0.23,0.23,0.23,0.23,10.4604,45.48,0,32503651199,1765889846,45.48,70.89,"[100012, 100068, 100260]",4.4,31,[2],0.2,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]",[],11,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,1,50,True,,57212071294,1006215031,Choice Oficial,"Para Bebês De 0 A 1 Ano , Sandálias De Desenho Animado Com Sola Macia , Sapatos De Caminhada Unissex",https://shopee.com.br/product/1006215031/57212071294,https://s.shopee.com.br/7VFtQIpCWj,https://cf.shopee.com.br/file/sg-11134201-824gc-mpvxiw7i2dq94b,0.2,0.2,0.2,0.2,0.2,5.054,25.27,2,32503651199,1781203238,25.27,32.36,"[100633, 100688, 0]",4.0,28,[2],0.17,0.03,"[""keyword:sandalia""]",[],28,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,1,50,True,,43031633044,1006215031,Choice Oficial,"Sandálias De Caminhada Para Bebês Com Laço De Renda Macia , Biqueira De Verão 0-1 Ano 6-12 Meses",https://shopee.com.br/product/1006215031/43031633044,https://s.shopee.com.br/7psjounvqp,https://cf.shopee.com.br/file/sg-11134201-824io-mpvxjzj7okcv9d,0.2,0.2,0.2,0.2,0.2,5.966,29.83,1,32503651199,1781191061,29.83,29.83,"[100633, 100688, 0]",0.0,4,[2],0.17,0.03,"[""keyword:sandalia""]",[],30,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,4,50,True,,27091635858,1006215031,Choice Oficial,MINISO Sanrio Personagens Série - Chinelos de Banheiro Femininos Hello Kitty Sola Grossa Confortáveis 25cm (39-40),https://shopee.com.br/product/1006215031/27091635858,https://s.shopee.com.br/19sUWiDi0,https://cf.shopee.com.br/file/sg-11134201-8262t-mjmq5wm6mcqu43,0.13,0.13,0.13,0.13,0.13,10.803,83.1,0,32503651199,1764558000,83.1,85.83,"[100532, 100561, 100596]",0.0,40,[2],0.1,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]",[],157,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,4,50,True,,43519380604,1006215031,Choice Oficial,"MINISO Chinelos de Algodão Feminino Aconchegantes & Simples em Branco, Laranja & Azul 8.5cm X 26cm & 9.5cm X 27cm",https://shopee.com.br/product/1006215031/43519380604,https://s.shopee.com.br/BTIgphaN3,https://cf.shopee.com.br/file/sg-11134201-8260u-mjmq4l81grgm75,0.13,0.13,0.13,0.13,0.13,9.4549,72.73,0,32503651199,1764558000,72.73,72.73,"[100532, 100561, 100596]",0.0,29,[2],0.1,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]",[],158,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,4,50,True,,54805607014,1672861664,Brand Choice,"MINISO  Série de Ursinhos Fofos - Confortáveis & Algodão & Chinelos Femininos (Bege & Rosa) 24,5 cm × 11,5 cm",https://shopee.com.br/product/1672861664/54805607014,https://s.shopee.com.br/Lmit8gx26,https://cf.shopee.com.br/file/sg-11134301-82623-mk7s1bydbfgi51,0.13,0.13,0.13,0.13,0.13,8.8634,68.18,0,32503651199,1769735094,68.18,69.47,"[100532, 100561, 100596]",0.0,49,[1],0.1,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]",[],159,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,4,50,True,,47653273184,1672861664,Brand Choice,MINISO  sanrio personagens série - chinelos hello kitty femininos confortáveis com sola grossa para banheiro 25cm,https://shopee.com.br/product/1672861664/47653273184,https://s.shopee.com.br/9zxEOu69Q1,https://cf.shopee.com.br/file/sg-11134201-81zto-mie5wq6gg3yf82,0.13,0.13,0.13,0.13,0.13,10.803,83.1,0,32503651199,1766027471,83.1,85.83,"[100532, 100561, 100596]",0.0,20,[1],0.1,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]",[],162,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,4,50,True,,26991635824,230709939,Value Choice,MINISO Sanrio Personagens Série - Chinelos Hello Kitty para Banheiro Femininos Confortáveis Sola Grossa 25cm (39-40),https://shopee.com.br/product/230709939/26991635824,https://s.shopee.com.br/AKa4nW4sk7,https://cf.shopee.com.br/file/sg-11134301-824h1-me74rob86ltv28,0.13,0.13,0.13,0.13,0.13,10.803,83.1,0,32503651199,1764558000,83.1,85.83,"[100532, 100561, 100596]",0.0,40,[2],0.1,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]",[],164,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,4,50,True,,43769376846,230709939,Value Choice,"MINISO Chinelos de Algodão Feminino Aconchegantes e Simples em Branco, Laranja e Azul 8.5cm X 26cm & 9.5cm X 27cm",https://shopee.com.br/product/230709939/43769376846,https://s.shopee.com.br/9V0xnz83Qy,https://cf.shopee.com.br/file/sg-11134301-824im-metwtupnsow0cb,0.13,0.13,0.13,0.13,0.13,9.4835,72.95,0,32503651199,1764558000,72.95,72.95,"[100532, 100561, 100596]",0.0,28,[2],0.1,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]",[],165,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,5,50,True,,28842445563,1006215031,Choice Oficial,Nova Moda Feminina Sandálias De Praia Sola Grossa Antiderrapante Macio Coberto Dedo Do Pé Férias Verão,https://shopee.com.br/product/1006215031/28842445563,https://s.shopee.com.br/AUtUzp8Zve,https://cf.shopee.com.br/file/sg-11134201-825zv-mjmq3dtstukjef,0.11,0.11,0.11,0.11,0.11,3.4551,31.41,0,32503651199,1764558000,31.41,33.79,"[100532, 100561, 100593]",0.0,61,[2],0.08,0.03,"[""keyword:sandalia"", ""keyword:chinelo"", ""keyword:rasteirinha""]",[],209,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,5,50,True,,27253600329,1006215031,Choice Oficial,Casais Chinelos Antiderrapantes De Sola Grossa Calçados Domésticos Internos E Externos Sapatos Confortáveis,https://shopee.com.br/product/1006215031/27253600329,https://s.shopee.com.br/8V8Qc9GBzS,https://cf.shopee.com.br/file/sg-11134301-7rd3z-luyi2ohq12hj49,0.11,0.11,0.11,0.11,0.11,2.53,23.0,14,32503651199,1764558000,23.0,34.83,"[100012, 100068, 100263]",4.3,67,[2],0.08,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]",[],221,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,5,50,True,,22063825932,1006215031,Choice Oficial,Chinelos Casuais Masculinos Sapatos Internos Confortáveis Para Casais Em Várias Cores,https://shopee.com.br/product/1006215031/22063825932,https://s.shopee.com.br/2BEN4VeIqG,https://cf.shopee.com.br/file/sg-11134301-7rdyw-lzsfxttu0p4c6c,0.11,0.11,0.11,0.11,0.11,3.6223,32.93,11,32503651199,1764558000,32.93,34.65,"[100012, 100068, 100261]",3.9,40,[2],0.08,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]",[],223,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,5,50,True,,42821016825,1006215031,Choice Oficial," Chinelos de urso de desenho animado, salto 3cm, sapatos casuais femininos de praia de sola grossa para uso interno",https://shopee.com.br/product/1006215031/42821016825,https://s.shopee.com.br/1qbWftfZWI,https://cf.shopee.com.br/file/sg-11134201-8260p-mjmq4eyyb6kn0a,0.11,0.11,0.11,0.11,0.11,9.35,85.0,0,32503651199,1764558000,85.0,85.0,"[100532, 100561, 100596]",0.0,0,[2],0.08,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]",[],229,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,5,50,True,,42420625126,1006215031,Choice Oficial," Chinelos masculinos EVA antiderrapantes, sem odor, leves para casa e ambientes externos.",https://shopee.com.br/product/1006215031/42420625126,https://s.shopee.com.br/qizU3jNY8,https://cf.shopee.com.br/file/sg-11134301-82596-mey2wqo13dhg13,0.11,0.11,0.11,0.11,0.11,5.2173,47.43,0,32503651199,1764558000,47.43,72.3,"[100012, 100068, 100261]",0.0,25,[2],0.08,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]",[],231,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,5,50,True,,41219988170,1006215031,Choice Oficial,"Sandálias Masculinas Antiderrapantes De EVA Resistentes A Odores – Chinelos Leves De Banheiro De Secagem Rápida , Sapato",https://shopee.com.br/product/1006215031/41219988170,https://s.shopee.com.br/1BLpsfi6sE,https://cf.shopee.com.br/file/cn-11134207-820l4-mkm75y8023urc3,0.11,0.11,0.11,0.11,0.11,5.2173,47.43,0,32503651199,1764558000,47.43,124.05,"[100012, 100068, 100261]",0.0,23,[2],0.08,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]",[],233,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,6,50,True,,49513053755,1006215031,Choice Oficial,Mulheres Arco Cinta Slide Sandálias Dedo Do Pé Redondo Salto Fino Chinelos De Alto Verão Ao Ar Livre,https://shopee.com.br/product/1006215031/49513053755,https://s.shopee.com.br/AAGebDIeC6,https://cf.shopee.com.br/file/sg-11134301-825am-mqzv15j3emfa7e,0.09,0.09,0.09,0.09,0.09,4.1292,45.88,2,32503651199,1782724830,45.88,75.61,"[100532, 100559, 0]",0.0,80,[2],0.06,0.03,"[""keyword:sandalia"", ""keyword:chinelo"", ""keyword:slide""]",[],283,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,58164209479,1006215031,Choice Oficial,Sapatos De Caminhada Infantis Malha Respirável Deslizamento Leve Secagem Rápida Antiderrapante Sandálias Com Sola De Bor,https://shopee.com.br/product/1006215031/58164209479,https://s.shopee.com.br/1LfG4yzD8J,https://cf.shopee.com.br/file/sg-11134201-82585-mr46c5tutvrgc6,0.09,0.09,0.09,0.09,0.09,7.0812,78.68,0,32503651199,1784356019,78.68,78.68,"[100633, 100692, 101060]",0.0,20,[2],0.06,0.03,"[""keyword:sandalia""]",[],288,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,57864277634,1006215031,Choice Oficial,"Encantos De Sapato Com Tema Médico Para Sandálias , Alfinetes Decorativos Diy Homens , Mulheres E Adultos , 24 Peças",https://shopee.com.br/product/1006215031/57864277634,https://s.shopee.com.br/3g3ArGqKOn,https://cf.shopee.com.br/file/sg-11134201-82593-mr46j6vw1amf4e,0.09,0.09,0.09,0.09,0.09,1.9179,21.31,0,32503651199,1784447274,21.31,21.31,"[100532, 100562, 100603]",0.0,7,[2],0.06,0.03,"[""keyword:sandalia""]",[],290,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,57610423847,1006215031,Choice Oficial,Sandálias Abertas de Moda: Conforto e Estilo Casual,https://shopee.com.br/product/1006215031/57610423847,https://s.shopee.com.br/3LQKSerb4l,https://cf.shopee.com.br/file/sg-11134201-8258c-ms84u7qb239kf9,0.09,0.09,0.09,0.09,0.09,8.0955,89.95,0,32503651199,1778669826,89.95,105.42,"[100012, 100068, 100259]",0.0,21,[2],0.06,0.03,"[""keyword:sandalia""]",[],292,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,57564226823,1006215031,Choice Oficial,Meninas Sandálias De Verão Novo Botão Crianças Sapatos Médio Grande Sola Macia Antiderrapante,https://shopee.com.br/product/1006215031/57564226823,https://s.shopee.com.br/3B6uGLsEPk,https://cf.shopee.com.br/file/sg-11134201-8259d-mr467rn0updt01,0.09,0.09,0.09,0.09,0.09,7.8939,87.71,0,32503651199,1784366889,87.71,87.71,"[100633, 100693, 101067]",0.0,24,[2],0.06,0.03,"[""keyword:sandalia""]",[],293,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,57516560033,1006215031,Choice Oficial,Sandálias de verão unissex antiderrapantes com sola macia para bebês de 0 a 12 meses,https://shopee.com.br/product/1006215031/57516560033,https://s.shopee.com.br/30nU42srkj,https://cf.shopee.com.br/file/sg-11134253-825a0-ms0d9c108xky30,0.09,0.09,0.09,0.09,0.09,4.32,48.0,1,32503651199,1787548314,48.0,49.0,"[100633, 100688, 0]",0.0,0,[2],0.06,0.03,"[""keyword:sandalia""]",[],294,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,57265233370,1006215031,Choice Oficial,Sandálias esportivas meninas 2026 verão novo item Baotou sapatos de armação infantis sola macia leve sapatos casuais,https://shopee.com.br/product/1006215031/57265233370,https://s.shopee.com.br/2gAdfQu8Qh,https://cf.shopee.com.br/file/sg-11134201-8258s-mro64qfgc83p23,0.09,0.09,0.09,0.09,0.09,7.6725,85.25,0,32503651199,1785565135,85.25,85.25,"[100633, 100693, 101068]",0.0,32,[2],0.06,0.03,"[""keyword:sandalia""]",[],296,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,56915536243,1006215031,Choice Oficial,Sandálias Femininas Impermeáveis De Salto Alto Com Bico Redondo E Plataforma Praia,https://shopee.com.br/product/1006215031/56915536243,https://s.shopee.com.br/50YYRilFhB,https://cf.shopee.com.br/file/sg-11134201-8259j-mrr328p5dv6011,0.09,0.09,0.09,0.09,0.09,18.6867,207.63,0,32503651199,1786001117,207.63,207.63,"[100532, 100559, 0]",0.0,36,[2],0.06,0.03,"[""keyword:sandalia""]",[],298,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,56914612488,1006215031,Choice Oficial,Sapatos De Menina Infantis Com Sandálias Borboleta Para Bebê E Presente Kasut Sukan Perempuan,https://shopee.com.br/product/1006215031/56914612488,https://s.shopee.com.br/4qF8FPlt2A,https://cf.shopee.com.br/file/sg-11134201-8258w-mr469v8u5d6u11,0.09,0.09,0.09,0.09,0.09,6.939,77.1,0,32503651199,1784774471,77.1,77.1,"[100633, 100693, 101068]",0.0,35,[2],0.06,0.03,"[""keyword:sandalia""]",[],299,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,56813480189,1006215031,Choice Oficial,"Sandálias infantis femininas Lovito, clássicas e versáteis, modelo LFA92210",https://shopee.com.br/product/1006215031/56813480189,https://s.shopee.com.br/4fvi36mWN9,https://cf.shopee.com.br/file/sg-11134301-824gp-mpiwuefkd98h34,0.09,0.09,0.09,0.09,0.09,2.6856,29.84,0,32503651199,1783324689,29.84,42.55,"[100633, 100693, 101067]",0.0,30,[2],0.06,0.03,"[""keyword:sandalia""]",[],300,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,56314212564,1006215031,Choice Oficial,"Novos chinelos EVA para crianças, sandálias de verão antiderrapantes para meninos e meninas, chinelos macios para pais e",https://shopee.com.br/product/1006215031/56314212564,https://s.shopee.com.br/4LIreUnn37,https://cf.shopee.com.br/file/sg-11134201-825a7-mr46814lijglca,0.09,0.09,0.09,0.09,0.09,5.9985,66.65,0,32503651199,1784344476,66.65,66.65,"[100633, 100693, 101070]",0.0,18,[2],0.06,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]",[],302,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,56313459700,1006215031,Choice Oficial,Lovito Sandálias Casuais para Menino - Simples e Elegantes,https://shopee.com.br/product/1006215031/56313459700,https://s.shopee.com.br/4AzRSBoQO6,https://cf.shopee.com.br/file/sg-11134301-824jf-mpiytp3o0aa524,0.09,0.09,0.09,0.09,0.09,4.0095,44.55,0,32503651199,1783314063,44.55,66.66,"[100633, 100692, 101060]",0.0,30,[2],0.06,0.03,"[""keyword:sandalia""]",[],303,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,56064230661,1006215031,Choice Oficial,"Sandálias De Verão Para Bebês De 0 A 12 Meses , Sola Macia Antiderrapante , Sapatos Primeiros Passos Meninos E Meninas ,",https://shopee.com.br/product/1006215031/56064230661,https://s.shopee.com.br/40g1Fsp3j5,https://cf.shopee.com.br/file/sg-11134201-825a9-mro6470xgmpzbb,0.09,0.09,0.09,0.09,0.09,2.8494,31.66,0,32503651199,1784361762,31.66,34.38,"[100633, 100688, 0]",0.0,30,[2],0.06,0.03,"[""keyword:sandalia""]",[],304,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,55865724550,1006215031,Choice Oficial,"Sandálias de passeio unissex para bebês com sola de borracha macia e antiderrapante, respiráveis, 0-18 meses",https://shopee.com.br/product/1006215031/55865724550,https://s.shopee.com.br/6L3w2AgAzZ,https://cf.shopee.com.br/file/sg-11134253-825av-mrl5zno1f6koc9,0.09,0.09,0.09,0.09,0.09,3.2103,35.67,1,32503651199,1786330561,35.67,35.67,"[100633, 100688, 0]",0.0,9,[2],0.06,0.03,"[""keyword:sandalia""]",[],306,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,55214262616,1006215031,Choice Oficial,15 Pçs Enfermeira Médica Médico Sapato Encantos Pinos Para Sandálias Mulheres Homens Adultos Decoração Diy,https://shopee.com.br/product/1006215031/55214262616,https://s.shopee.com.br/5foFEwiiLV,https://cf.shopee.com.br/file/sg-11134201-8258j-mr46bdx0bnk03a,0.09,0.09,0.09,0.09,0.09,1.4076,15.64,0,32503651199,1784429848,15.64,15.64,"[100532, 100563, 0]",0.0,81,[2],0.06,0.03,"[""keyword:sandalia""]",[],310,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,54664217333,1006215031,Choice Oficial,Mulheres Plataforma Tênis Verão Formadores Altura Crescente Sandálias De Balé Versátil,https://shopee.com.br/product/1006215031/54664217333,https://s.shopee.com.br/5LBOqKjz1T,https://cf.shopee.com.br/file/sg-11134201-8259j-mqvm5pqxrtohbb,0.09,0.09,0.09,0.09,0.09,6.6114,73.46,0,32503651199,1784344323,73.46,73.46,"[100532, 100557, 0]",0.0,85,[2],0.06,0.03,"[""keyword:sandalia""]",[],312,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,54266544989,1006215031,Choice Oficial,Sandálias Antiderrapantes Fofas para Bebês 0-18 Meses – Sapatos de Verão Frescos para Meninos & Meninas,https://shopee.com.br/product/1006215031/54266544989,https://s.shopee.com.br/7VFtQJbjcw,https://cf.shopee.com.br/file/sg-11134253-825au-ms04jmqqi2o657,0.09,0.09,0.09,0.09,0.09,2.97,33.0,34,32503651199,1787547952,33.0,35.0,"[100633, 100688, 0]",0.0,0,[2],0.06,0.03,"[""keyword:sandalia""]",[],315,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,53955432535,1006215031,Choice Oficial,"MINISO  Série Cute Bear - Chinelos de algodão feminino (bege & rosa) 24,5 cm × 11,5 cm",https://shopee.com.br/product/1006215031/53955432535,https://s.shopee.com.br/7KwTE0cMxv,https://cf.shopee.com.br/file/sg-11134301-82623-mk7s1bydbfgi51,0.09,0.09,0.09,0.09,0.09,6.1362,68.18,0,32503651199,1769579798,68.18,69.47,"[100532, 100561, 100596]",0.0,34,[2],0.06,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]",[],316,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,53914180303,1006215031,Choice Oficial,"Sandálias EVA brancas – sola grossa, aumentam a altura e são antiderrapantes, ideais para a praia",https://shopee.com.br/product/1006215031/53914180303,https://s.shopee.com.br/7Ad31hd0Iu,https://cf.shopee.com.br/file/sg-11134201-8258w-mqvm095z1rey9c,0.09,0.09,0.09,0.09,0.09,7.0812,78.68,0,32503651199,1784279843,78.68,78.68,"[100532, 100561, 100594]",0.0,20,[2],0.06,0.03,"[""keyword:sandalia""]",[],317,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,53666002461,1006215031,Choice Oficial,"Sandálias De Praia Femininas Brancas De Osso , Sola Grossa , Proteção Durável E Antiderrapante Para Os Dedos Dos Pés",https://shopee.com.br/product/1006215031/53666002461,https://s.shopee.com.br/70JcpOdddt,https://cf.shopee.com.br/file/sg-11134201-825b1-ms10lctgofep6b,0.09,0.09,0.09,0.09,0.09,5.5827,62.03,0,32503651199,1786703855,62.03,62.03,"[100532, 100561, 100593]",0.0,28,[2],0.06,0.03,"[""keyword:sandalia""]",[],318,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,53664220510,1006215031,Choice Oficial,Verão Bebê Primeiros Caminhantes Sola Macia Sandálias Antiderrapantes 0-15 Meses Respirável Leve,https://shopee.com.br/product/1006215031/53664220510,https://s.shopee.com.br/6q0Cd5eGys,https://cf.shopee.com.br/file/sg-11134201-82591-mro6dognyi9se0,0.09,0.09,0.09,0.09,0.09,3.3561,37.29,0,32503651199,1784349854,37.29,40.36,"[100633, 100688, 0]",0.0,24,[2],0.06,0.03,"[""keyword:sandalia""]",[],319,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,53606077891,1006215031,Choice Oficial,MINISO  Sanrio Family Series - Chinelos femininos de algodão com sola grossa e design simples (Hello Kitty &,https://shopee.com.br/product/1006215031/53606077891,https://s.shopee.com.br/6fgmQmeuJr,https://cf.shopee.com.br/file/sg-11134301-8262n-mk7s2y8hkg7655,0.09,0.09,0.09,0.09,0.09,11.2392,124.88,0,32503651199,1770794595,124.88,135.3,"[100532, 100561, 100596]",0.0,14,[2],0.06,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]",[],320,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,53565328341,1006215031,Choice Oficial,"Estampa em grade, sandálias masculinas de couro com duas tiras, rebites, solado grosso antiderrapante, para esportes ao",https://shopee.com.br/product/1006215031/53565328341,https://s.shopee.com.br/9AO7PNVOFM,https://cf.shopee.com.br/file/sg-11134201-8259c-mrplkl5qa29y2d,0.09,0.09,0.09,0.09,0.09,7.0992,78.88,0,32503651199,1785737171,78.88,78.88,"[100012, 100068, 100260]",0.0,23,[2],0.06,0.03,"[""keyword:sandalia""]",[],321,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,53463449411,1006215031,Choice Oficial,Lovito Sandália de Menina Fofa em Cristal de Gelatina LFA92209,https://shopee.com.br/product/1006215031/53463449411,https://s.shopee.com.br/904hD4W1aL,https://cf.shopee.com.br/file/sg-11134301-824gh-mpiwuelmr7cx57,0.09,0.09,0.09,0.09,0.09,2.8485,31.65,0,32503651199,1783308700,31.65,47.12,"[100633, 100693, 101067]",0.0,30,[2],0.06,0.03,"[""keyword:sandalia""]",[],322,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,53215442095,1006215031,Choice Oficial,Sandálias Esportivas Femininas Plataforma Ajustável Fivela De Tornozelo Dedo Do Pé Aberto Antiderrapante Sola Grossa Ver,https://shopee.com.br/product/1006215031/53215442095,https://s.shopee.com.br/8fRqoSXIGJ,https://cf.shopee.com.br/file/sg-11134201-8258k-mrr1sjglu1hje7,0.09,0.09,0.09,0.09,0.09,10.1295,112.55,0,32503651199,1785898424,112.55,112.55,"[100532, 100561, 100593]",0.0,32,[2],0.06,0.03,"[""keyword:sandalia""]",[],324,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,53163024780,1006215031,Choice Oficial,Mulheres Camélia Francesa Uma Banda Slide Sandálias De Salto Grosso Tecido Oco Para Fora Respirável Verão,https://shopee.com.br/product/1006215031/53163024780,https://s.shopee.com.br/8V8Qc9XvbI,https://cf.shopee.com.br/file/sg-11134201-825ai-mq7cnakznll885,0.09,0.09,0.09,0.09,0.09,4.4181,49.09,0,32503651199,1782718933,49.09,49.09,"[100532, 100561, 100593]",0.0,80,[2],0.06,0.03,"[""keyword:sandalia"", ""keyword:slide""]",[],325,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,53110879470,1006215031,Choice Oficial,"Sandálias Planas Femininas De Verão Com Mules Romanas , Uso Bidirecional , Confortáveis Ao Ar Livre",https://shopee.com.br/product/1006215031/53110879470,https://s.shopee.com.br/8Kp0PqYYwH,https://cf.shopee.com.br/file/sg-11134201-824ji-mpxcxvc9bw23fd,0.09,0.09,0.09,0.09,0.09,4.725,52.5,0,32503651199,1779339610,52.5,52.5,"[100532, 100561, 100593]",3.8,20,[2],0.06,0.03,"[""keyword:sandalia""]",[],326,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,52615237811,1006215031,Choice Oficial,Sandálias Infantis Para Meninas Com Laço Grande Princesa Sapatos Casuais De Verão Bebês,https://shopee.com.br/product/1006215031/52615237811,https://s.shopee.com.br/8AVaDXZCHG,https://cf.shopee.com.br/file/sg-11134201-825am-mro67y6z8t1e4c,0.09,0.09,0.09,0.09,0.09,2.1762,24.18,0,32503651199,1785560530,24.18,26.05,"[100633, 100688, 0]",0.0,78,[2],0.06,0.03,"[""keyword:sandalia""]",[],327,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,52314336282,1006215031,Choice Oficial,Sandálias Femininas De Couro Respirável Com Laço Pérola E Sola Macia Sapatos De Princesa,https://shopee.com.br/product/1006215031/52314336282,https://s.shopee.com.br/AUtUzpQJXk,https://cf.shopee.com.br/file/sg-11134201-825aj-mr46eseb6txc81,0.09,0.09,0.09,0.09,0.09,6.2145,69.05,0,32503651199,1784524121,69.05,71.46,"[100633, 100693, 101067]",0.0,23,[2],0.06,0.03,"[""keyword:sandalia""]",[],329,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,sandalia,7,50,True,,51514865054,1006215031,Choice Oficial,"Chinelos Infantis Com Estampa De Desenho Animado , Alça Traseira Ajustável , Antiderrapante , Leve , Sandálias De Verão",https://shopee.com.br/product/1006215031/51514865054,https://s.shopee.com.br/9zxEOuSDYh,https://cf.shopee.com.br/file/sg-11134201-8258t-mro64ljhjf2f3a,0.09,0.09,0.09,0.09,0.09,2.8854,32.06,0,32503651199,1785050987,32.06,33.28,"[100633, 100693, 101070]",0.0,33,[2],0.06,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]",[],332,nota_menor_que_4_5_ou_invalida,,,
