_quality_rank,catalog_profile_slug,catalog_profile_name,source_type,source_value,page,limit,hasNextPage,scrollId,itemId,shopId,shopName,productName,productLink,offerLink,imageUrl,commissionRate,appExistRate,appNewRate,webExistRate,webNewRate,commission,price,sales,periodEndTime,periodStartTime,priceMin,priceMax,productCatIds,ratingStar,priceDiscountRate,shopType,sellerCommissionRate,shopeeCommissionRate,source_hits,subniches,_source_row,_dedupe_key,_duplicate_count,duplicate_name_price_tag,duplicate_name_price_group_id,duplicate_name_price_group_size,duplicate_name_price_keeper,subniche_basis,source_keywords_norm,unmapped_source_keywords
73,feminino,Feminino,keyword,roupas,40,50,False,,12597422230,872473112,Madesa Móveis,Guarda-Roupa Casal Madesa Kansas 3 Portas de Correr com Espelho 3 Gavetas,https://shopee.com.br/product/872473112/12597422230,https://s.shopee.com.br/5AqPXwQ7gK,https://cf.shopee.com.br/file/sg-11134201-22110-hpgcfbptxljv44,0.16,0.16,0.16,0.16,0.16,281.7376,1760.86,1,1782874799,1777258800,1760.86,1760.86,"[100636, 100713, 101170]",5.0,11,[1],0.13,0.03,"[""keyword:roupas""]","[""moda-geral""]",58723,872473112:12597422230,1,candidato_revisao_duplicata_nome_preco,dup_np_000510,2,false,source_hits,"[""roupas""]",[]
128,feminino,Feminino,keyword,roupas,38,50,True,,20770315248,872473112,Madesa Móveis,Guarda Roupa Casal Madesa Mônaco 3 Portas de Correr de Espelho,https://shopee.com.br/product/872473112/20770315248,https://s.shopee.com.br/5AqPXwCvKa,https://cf.shopee.com.br/file/sg-11134201-22110-vibhqzlbxljve2,0.16,0.16,0.16,0.16,0.16,212.1728,1326.08,1,1782874799,1777258800,1326.08,1326.08,"[100636, 100713, 101170]",4.7,11,[1],0.13,0.03,"[""keyword:roupas""]","[""moda-geral""]",58657,872473112:20770315248,1,candidato_revisao_duplicata_nome_preco,dup_np_000508,2,false,source_hits,"[""roupas""]",[]
159,feminino,Feminino,keyword,roupas,37,50,True,,21866489953,872473112,Madesa Móveis,Guarda Roupa Casal Madesa Lyon 3 Portas de Correr com Espelho 2 Gavetas,https://shopee.com.br/product/872473112/21866489953,https://s.shopee.com.br/9fIouCrOPI,https://cf.shopee.com.br/file/sg-11134201-7rd49-lx8pefdk3qzq70,0.16,0.16,0.16,0.16,0.16,191.3024,1195.64,5,1782874799,1777258800,1195.64,1195.64,"[100636, 100713, 101170]",4.5,11,[1],0.13,0.03,"[""keyword:roupas""]","[""moda-geral""]",58629,872473112:21866489953,1,candidato_revisao_duplicata_nome_preco,dup_np_000507,2,false,source_hits,"[""roupas""]",[]
199,feminino,Feminino,keyword,roupas,39,50,True,,18666531144,872473112,Madesa Móveis,Guarda-Roupa Solteiro Madesa Dallas 2 Portas de Correr de Espelho 2 Gavetas,https://shopee.com.br/product/872473112/18666531144,https://s.shopee.com.br/50WzLdMDhp,https://cf.shopee.com.br/file/sg-11134201-7rbmj-lprxykngpxls55,0.16,0.16,0.16,0.16,0.16,172.1728,1076.08,5,1782874799,1777258800,1076.08,1076.08,"[100636, 100713, 101170]",4.6,11,[1],0.13,0.03,"[""keyword:roupas""]","[""moda-geral""]",58718,872473112:18666531144,1,candidato_revisao_duplicata_nome_preco,dup_np_000511,2,false,source_hits,"[""roupas""]",[]
229,feminino,Feminino,keyword,roupas,37,50,True,,20160749319,872473112,Madesa Móveis,Guarda Roupa Casal 3 Portas de Correr com Espelho Madesa Mônaco,https://shopee.com.br/product/872473112/20160749319,https://s.shopee.com.br/110qaHONzo,https://cf.shopee.com.br/file/br-11134207-820ls-mm7m6mrkv9xia6,0.16,0.16,0.16,0.16,0.16,161.7376,1010.86,3,1782874799,1777258800,1010.86,1139.99,"[100636, 100713, 101170]",4.9,11,[1],0.13,0.03,"[""keyword:roupas""]","[""moda-geral""]",58641,872473112:20160749319,1,candidato_revisao_duplicata_nome_preco,dup_np_000506,2,false,source_hits,"[""roupas""]",[]
559,feminino,Feminino,keyword,modelador de cabelo,8,50,True,,23293718166,425182117,Fox For Men Alfa Looks Loja Oficial,Kit Pasta Modeladora Fox For Men 80g Todos os Modelos 40 Und,https://shopee.com.br/product/425182117/23293718166,https://s.shopee.com.br/2BCnx1emyW,https://cf.shopee.com.br/file/br-11134207-7r98o-m6plqgd96ddce6,0.23,0.23,0.23,0.23,0.23,87.4,380.0,3,1782874799,1777258800,380.0,380.0,"[100630, 100659, 100873]",4.9,0,[2],0.2,0.03,"[""keyword:modelador de cabelo""]","[""cabelo-ferramentas""]",32312,425182117:23293718166,1,candidato_revisao_duplicata_nome_preco,dup_np_000723,2,false,source_hits,"[""modelador de cabelo""]",[]
584,feminino,Feminino,keyword,modelador de cabelo,18,50,True,,56956444454,404666429,Loja Oficial Fox For Men Alfa Looks,Kit Pasta Modeladora Fox For Men 80g Todos os Modelos 45 Undades,https://shopee.com.br/product/404666429/56956444454,https://s.shopee.com.br/5VTFvAX3cB,https://cf.shopee.com.br/file/sg-11134201-82605-ml5ax0bgym1b94,0.2,0.2,0.2,0.2,0.2,85.5,427.5,0,1782874799,1777258800,427.5,427.5,"[100630, 100659, 100873]",4.7,0,[2],0.17,0.03,"[""keyword:modelador de cabelo""]","[""cabelo-ferramentas""]",32765,404666429:56956444454,1,candidato_revisao_duplicata_nome_preco,dup_np_000724,2,false,source_hits,"[""modelador de cabelo""]",[]
653,feminino,Feminino,keyword,calca jeans,13,50,True,,20125458040,817436751,estilocountry,Kit com 5 Calças Jeans Masculina Lycra Básica Trabalho Serviço Ref: 916,https://shopee.com.br/product/817436751/20125458040,https://s.shopee.com.br/3ViBbaqbCC,https://cf.shopee.com.br/file/br-11134207-7r98o-lso96at1rnsre2,0.29,0.29,0.29,0.29,0.29,79.2396,273.24,0,1782874799,1777258800,273.24,273.24,"[100011, 100047, 0]",5.0,28,[2],0.26,0.03,"[""keyword:calca jeans""]","[""moda-calcas""]",92976,817436751:20125458040,1,candidato_revisao_duplicata_nome_preco,dup_np_000676,2,false,source_hits,"[""calca jeans""]",[]
662,feminino,Feminino,keyword,modelador de cabelo,13,50,True,,22892135199,425182117,Fox For Men Alfa Looks Loja Oficial,Pasta Modeladora Preta Black 80g - Fox For Men-36 Unidades,https://shopee.com.br/product/425182117/22892135199,https://s.shopee.com.br/1qZxYQBxNg,https://cf.shopee.com.br/file/sg-11134201-7rbkp-lqp0a39mhuv8bc,0.23,0.23,0.23,0.23,0.23,78.66,342.0,0,1782874799,1777258800,342.0,342.0,"[100630, 100660, 100878]",5.0,0,[2],0.2,0.03,"[""keyword:modelador de cabelo""]","[""cabelo-ferramentas""]",32575,425182117:22892135199,1,candidato_revisao_duplicata_nome_preco,dup_np_000875,2,false,source_hits,"[""modelador de cabelo""]",[]
695,feminino,Feminino,keyword,modelador de cabelo,13,50,True,,22498008451,425182117,Fox For Men Alfa Looks Loja Oficial,Kit Pasta Modeladora Fox For Men 80g Todos os Modelos 35 Und,https://shopee.com.br/product/425182117/22498008451,https://s.shopee.com.br/1Vx79oDE3e,https://cf.shopee.com.br/file/sg-11134201-7repy-m204nn1q6sild4,0.23,0.23,0.23,0.23,0.23,76.475,332.5,0,1782874799,1777258800,332.5,332.5,"[100630, 100660, 100878]",5.0,0,[2],0.2,0.03,"[""keyword:modelador de cabelo""]","[""cabelo-ferramentas""]",32577,425182117:22498008451,1,candidato_revisao_duplicata_nome_preco,dup_np_000722,3,false,source_hits,"[""modelador de cabelo""]",[]
696,feminino,Feminino,keyword,modelador de cabelo,13,50,True,,19599264155,404666429,Loja Oficial Fox For Men Alfa Looks,Kit Pasta Modeladora Fox For Men 80g Todos os Modelos 35 Und,https://shopee.com.br/product/404666429/19599264155,https://s.shopee.com.br/2VpeLe9Q1s,https://cf.shopee.com.br/file/sg-11134201-7rd6h-lvq99vtxzsi083,0.23,0.23,0.23,0.23,0.23,76.475,332.5,0,1782874799,1777258800,332.5,332.5,"[100630, 100660, 100878]",4.9,0,[2],0.2,0.03,"[""keyword:modelador de cabelo""]","[""cabelo-ferramentas""]",32579,404666429:19599264155,1,candidato_revisao_duplicata_nome_preco,dup_np_000722,3,false,source_hits,"[""modelador de cabelo""]",[]
781,feminino,Feminino,keyword,jaqueta couro,24,50,True,,23398088607,397515526,Chiareli Oficial,Jaqueta Masculina de Couro Legítimo Premium - Modelo Iron,https://shopee.com.br/product/397515526/23398088607,https://s.shopee.com.br/30lv3ged2p,https://cf.shopee.com.br/file/br-11134207-820l5-mpr1stt5lqtd5c,0.11,0.11,0.11,0.11,0.11,71.39,649.0,26,1782874799,1777258800,649.0,649.0,"[100011, 100050, 100230]",4.7,53,[2],0.08,0.03,"[""keyword:jaqueta couro""]","[""moda-inverno""]",134156,397515526:23398088607,1,candidato_revisao_duplicata_nome_preco,dup_np_000546,2,false,source_hits,"[""jaqueta couro""]",[]
788,feminino,Feminino,keyword,jaqueta couro,24,50,True,,23497449562,397515526,Chiareli Oficial,Jaqueta Masculina Couro Bovino Legítimo Nico,https://shopee.com.br/product/397515526/23497449562,https://s.shopee.com.br/2LWEGShAOt,https://cf.shopee.com.br/file/br-11134207-7r98o-ly317cbd4n273f,0.11,0.11,0.11,0.11,0.11,71.39,649.0,7,1782874799,1777258800,649.0,649.0,"[100011, 100050, 100230]",4.6,57,[2],0.08,0.03,"[""keyword:jaqueta couro""]","[""moda-inverno""]",134165,397515526:23497449562,1,candidato_revisao_duplicata_nome_preco,dup_np_000545,2,false,source_hits,"[""jaqueta couro""]",[]
857,feminino,Feminino,keyword,calca jeans,3,50,True,,19799543221,1291424026,Denim Pro,kit calças masculina algodão skinny original NF,https://shopee.com.br/product/1291424026/19799543221,https://s.shopee.com.br/8V6rYlY2LL,https://cf.shopee.com.br/file/br-11134207-7r98o-m2636p5iwx8mc1,0.43,0.43,0.43,0.43,0.43,68.7957,159.99,0,1782874799,1777258800,159.99,159.99,"[100011, 100047, 0]",5.0,16,[],0.4,0.03,"[""keyword:calca jeans""]","[""moda-calcas""]",92557,1291424026:19799543221,1,candidato_revisao_duplicata_nome_preco,dup_np_000662,2,false,source_hits,"[""calca jeans""]",[]
859,feminino,Feminino,keyword,calca jeans,3,50,True,,19897969627,1291424026,Denim Pro,Kit calças jeans skinny algodão básica para qualquer ocasião corte moderno linha Premium,https://shopee.com.br/product/1291424026/19897969627,https://s.shopee.com.br/8AU1A9ZJ1F,https://cf.shopee.com.br/file/br-11134207-7r98o-m1kayocy5jv5ba,0.43,0.43,0.43,0.43,0.43,68.7957,159.99,0,1782874799,1777258800,159.99,159.99,"[100011, 100047, 0]",4.9,16,[],0.4,0.03,"[""keyword:calca jeans""]","[""moda-calcas""]",92555,1291424026:19897969627,1,candidato_revisao_duplicata_nome_preco,dup_np_000660,2,false,source_hits,"[""calca jeans""]",[]
1105,feminino,Feminino,keyword,modelador de cabelo,27,50,True,,19999603379,410629395,Universo dos Cosméticos,35 MODELADORA FOX FOR MEN 80GR 5 Premium 5 Orange 5 Caramelo 5 Toque Seco 5 Black 5 Coffe 5 Teia,https://shopee.com.br/product/410629395/19999603379,https://s.shopee.com.br/4AxsKjT8Vi,https://cf.shopee.com.br/file/br-11134207-7r98o-m6er2679e1ww70,0.18,0.18,0.18,0.18,0.18,59.85,332.5,0,1782874799,1777258800,332.5,332.5,"[100630, 100659, 100873]",5.0,0,[2],0.15,0.03,"[""keyword:modelador de cabelo""]","[""cabelo-ferramentas""]",33220,410629395:19999603379,1,candidato_revisao_duplicata_nome_preco,dup_np_000029,2,false,source_hits,"[""modelador de cabelo""]",[]
1292,feminino,Feminino,keyword,calca,2,50,True,,22998154085,994941429,DENIM&CO.,kit calças jeans masculina com elastano promoção costura reforçada,https://shopee.com.br/product/994941429/22998154085,https://s.shopee.com.br/50WzOENBEP,https://cf.shopee.com.br/file/br-11134207-7r98o-m596c3gkz4at34,0.48,0.48,0.48,0.48,0.48,55.6752,115.99,1,1782874799,1777258800,115.99,159.99,"[100011, 100047, 0]",4.9,17,[],0.45,0.03,"[""keyword:calca"", ""keyword:calca jeans"", ""keyword:roupa promocao""]","[""moda-calcas"", ""moda-ofertas-e-basicos""]",90994,994941429:22998154085,1,candidato_revisao_duplicata_nome_preco,dup_np_000656,2,false,source_hits,"[""calca"", ""calca jeans"", ""roupa promocao""]",[]
1416,feminino,Feminino,keyword,modelador de cabelo,4,50,True,,18599260004,404666429,Loja Oficial Fox For Men Alfa Looks,Pasta Modeladora 80g Toque Seco Premium Black e Orange,https://shopee.com.br/product/404666429/18599260004,https://s.shopee.com.br/4fu8vcAEeq,https://cf.shopee.com.br/file/sg-11134201-7rd5l-lvut6yp5frss29,0.28,0.28,0.28,0.28,0.28,53.2,190.0,0,1782874799,1777258800,190.0,190.0,"[100630, 100659, 100873]",5.0,0,[2],0.25,0.03,"[""keyword:modelador de cabelo""]","[""cabelo-ferramentas""]",32129,404666429:18599260004,1,candidato_revisao_duplicata_nome_preco,dup_np_000855,2,false,source_hits,"[""modelador de cabelo""]",[]
1512,feminino,Feminino,keyword,macacao,9,50,True,,23994321622,958111024,Boutique Elegance 333,Macacão Manga Longa Jeans Feminino Plus Size Inverno,https://shopee.com.br/product/958111024/23994321622,https://s.shopee.com.br/6Aiwoqrw1g,https://cf.shopee.com.br/file/br-11134207-7r98o-mdpjofkmbv0918,0.29,0.29,0.29,0.29,0.29,52.0695,179.55,0,1782874799,1777258800,179.55,179.55,"[100017, 100106, 100363]",5.0,5,[],0.26,0.03,"[""keyword:macacao"", ""keyword:macaquinho""]","[""moda-macacoes-e-macaquinhos""]",124953,958111024:23994321622,1,candidato_revisao_duplicata_nome_preco,dup_np_000783,2,false,source_hits,"[""macacao"", ""macaquinho""]",[]
1635,feminino,Feminino,keyword,cronograma capilar,27,50,True,,4567711964,332038931,Loja OficiaI Nevita Cosméticos,Haskell Cronograma Capilar - Cavalo Forte + Tutano + Mandioca - 900g,https://shopee.com.br/product/332038931/4567711964,https://s.shopee.com.br/9zvfHlbgOh,https://cf.shopee.com.br/file/br-11134201-23020-e16w5aww52mv14,0.13,0.13,0.13,0.13,0.13,50.141,385.7,0,1782874799,1777258800,385.7,385.7,"[100630, 100659, 100871]",5.0,0,[2],0.1,0.03,"[""keyword:cronograma capilar""]","[""cabelo-tratamento""]",39927,332038931:4567711964,1,candidato_revisao_duplicata_nome_preco,dup_np_000513,2,false,source_hits,"[""cronograma capilar""]",[]
1659,feminino,Feminino,keyword,calca,4,50,True,,22093501647,1291424026,Denim Pro,kit calças jeans masculina basica com elastano  linha premium NF,https://shopee.com.br/product/1291424026/22093501647,https://s.shopee.com.br/5L9pmqY9Eh,https://cf.shopee.com.br/file/br-11134207-7r98o-m1kb9tt8y7ddad,0.43,0.43,0.43,0.43,0.43,49.8757,115.99,2,1782874799,1777258800,115.99,115.99,"[100011, 100047, 0]",4.9,17,[],0.4,0.03,"[""keyword:calca"", ""keyword:calca jeans""]","[""moda-calcas""]",91086,1291424026:22093501647,1,candidato_revisao_duplicata_nome_preco,dup_np_000654,2,false,source_hits,"[""calca"", ""calca jeans""]",[]
1662,feminino,Feminino,keyword,calca jeans,3,50,True,,20399542802,1291424026,Denim Pro,kit calças jeans  skinny masculina clara e preta algodão linha premium original NF,https://shopee.com.br/product/1291424026/20399542802,https://s.shopee.com.br/80AaxqZwMC,https://cf.shopee.com.br/file/br-11134207-7r98o-m1kb9tt8mytt37,0.43,0.43,0.43,0.43,0.43,49.8757,115.99,0,1782874799,1777258800,115.99,115.99,"[100011, 100047, 0]",4.7,17,[],0.4,0.03,"[""keyword:calca jeans""]","[""moda-calcas""]",92554,1291424026:20399542802,1,candidato_revisao_duplicata_nome_preco,dup_np_000661,2,false,source_hits,"[""calca jeans""]",[]
1664,feminino,Feminino,keyword,calca jeans,4,50,True,,21697974357,1291424026,Denim Pro,kit calças jeans masculina skinny com elastano  corte moderno basico original NF,https://shopee.com.br/product/1291424026/21697974357,https://s.shopee.com.br/40eSCUtV0C,https://cf.shopee.com.br/file/br-11134207-7r98o-m1kayocy9r7s2d,0.43,0.43,0.43,0.43,0.43,49.8757,115.99,0,1782874799,1777258800,115.99,115.99,"[100011, 100047, 0]",4.7,17,[],0.4,0.03,"[""keyword:calca jeans""]","[""moda-calcas""]",92565,1291424026:21697974357,1,candidato_revisao_duplicata_nome_preco,dup_np_000658,2,false,source_hits,"[""calca jeans""]",[]
1726,feminino,Feminino,keyword,chapinha,25,50,True,,20328404282,504866395,DERMYLIFE,Chapinha Nano Titanium Pro750 - 2 Em 1 - Dermylife,https://shopee.com.br/product/504866395/20328404282,https://s.shopee.com.br/5q66JfUM1v,https://cf.shopee.com.br/file/4a103d77fb0810c7f8020f9913b75b35,0.13,0.13,0.13,0.13,0.13,49.257,378.9,0,1782874799,1777258800,378.9,378.9,"[100630, 100663, 100889]",5.0,0,[2],0.1,0.03,"[""keyword:chapinha""]","[""cabelo-ferramentas""]",30207,504866395:20328404282,1,candidato_revisao_duplicata_nome_preco,dup_np_000319,2,false,source_hits,"[""chapinha""]",[]
1730,feminino,Feminino,keyword,chapinha,25,50,True,,11754598449,504866395,DERMYLIFE,Chapinha Para Salão PROFISSIONAL - Nano Titanium PRO750 - SUPER POTENTE,https://shopee.com.br/product/504866395/11754598449,https://s.shopee.com.br/9pcF51F7up,https://cf.shopee.com.br/file/705faf2a48fe5f0b1fe90c8dd66b433c,0.13,0.13,0.13,0.13,0.13,49.257,378.9,0,1782874799,1777258800,378.9,378.9,"[100630, 100663, 100889]",5.0,0,[2],0.1,0.03,"[""keyword:chapinha""]","[""cabelo-ferramentas""]",30215,504866395:11754598449,1,candidato_revisao_duplicata_nome_preco,dup_np_000320,2,false,source_hits,"[""chapinha""]",[]
1735,feminino,Feminino,keyword,chapinha,26,50,True,,18023860060,504866395,DERMYLIFE,Chapinha Prancha Nano titanium PRO750 - 2 em 1 - BIVOLT - ORIGINAL,https://shopee.com.br/product/504866395/18023860060,https://s.shopee.com.br/8V6rUZNVAu,https://cf.shopee.com.br/file/5ac23bce6bc86c4bf238f783b0029292,0.13,0.13,0.13,0.13,0.13,49.257,378.9,0,1782874799,1777258800,378.9,378.9,"[100630, 100663, 100889]",5.0,0,[2],0.1,0.03,"[""keyword:chapinha""]","[""cabelo-ferramentas""]",30224,504866395:18023860060,1,candidato_revisao_duplicata_nome_preco,dup_np_000322,2,false,source_hits,"[""chapinha""]",[]
2047,feminino,Feminino,keyword,necessaire,27,50,True,,20012474884,518844276,Kaumac Personalizados,25 Necessaire Slim  Personalizada,https://shopee.com.br/product/518844276/20012474884,https://s.shopee.com.br/6ffDK8OeQT,https://cf.shopee.com.br/file/br-11134207-7r98o-lz86ig21oqat19,0.14,0.14,0.14,0.14,0.14,45.465,324.75,0,1782874799,1777258800,324.75,324.75,"[100016, 100098, 0]",5.0,0,[2],0.11,0.03,"[""keyword:necessaire""]","[""maquiagem-organizacao""]",49953,518844276:20012474884,1,candidato_revisao_duplicata_nome_preco,dup_np_000026,2,false,source_hits,"[""necessaire""]",[]
2222,feminino,Feminino,keyword,modelador de cabelo,8,50,True,,20197364341,425182117,Fox For Men Alfa Looks Loja Oficial,Pasta Modeladora 80g Fox For Men Caixa Com 20 Unidades,https://shopee.com.br/product/425182117/20197364341,https://s.shopee.com.br/gO0AGkV17,https://cf.shopee.com.br/file/br-11134207-81ztc-mkfdqby1btogb7,0.23,0.23,0.23,0.23,0.23,43.7,190.0,7,1782874799,1777258800,190.0,190.0,"[100630, 100659, 100873]",5.0,0,[2],0.2,0.03,"[""keyword:modelador de cabelo""]","[""cabelo-ferramentas""]",32305,425182117:20197364341,1,candidato_revisao_duplicata_nome_preco,dup_np_000853,2,false,source_hits,"[""modelador de cabelo""]",[]
2225,feminino,Feminino,keyword,modelador de cabelo,8,50,True,,22692697572,425182117,Fox For Men Alfa Looks Loja Oficial,Pasta Modeladora 80g Fox For Men Variadas,https://shopee.com.br/product/425182117/22692697572,https://s.shopee.com.br/90385aEm71,https://cf.shopee.com.br/file/br-11134207-7r98o-lpio462416qd56,0.23,0.23,0.23,0.23,0.23,43.7,190.0,0,1782874799,1777258800,190.0,190.0,"[100630, 100659, 100873]",5.0,0,[2],0.2,0.03,"[""keyword:modelador de cabelo""]","[""cabelo-ferramentas""]",32323,425182117:22692697572,1,candidato_revisao_duplicata_nome_preco,dup_np_000854,2,false,source_hits,"[""modelador de cabelo""]",[]
2227,feminino,Feminino,keyword,modelador de cabelo,8,50,True,,52806453093,404666429,Loja Oficial Fox For Men Alfa Looks,Pasta Modeladora Fox For Men 80g Caixa Com 20 Unidades,https://shopee.com.br/product/404666429/52806453093,https://s.shopee.com.br/6AiwiNPYrg,https://cf.shopee.com.br/file/sg-11134201-825zw-ml5lrfjxemte9a,0.23,0.23,0.23,0.23,0.23,43.7,190.0,0,1782874799,1777258800,190.0,190.0,"[100630, 100659, 100873]",5.0,0,[2],0.2,0.03,"[""keyword:modelador de cabelo""]","[""cabelo-ferramentas""]",32336,404666429:52806453093,1,candidato_revisao_duplicata_nome_preco,dup_np_000866,3,false,source_hits,"[""modelador de cabelo""]",[]
2228,feminino,Feminino,keyword,modelador de cabelo,13,50,True,,23392818873,425182117,Fox For Men Alfa Looks Loja Oficial,Pasta Modeladora Fox For Men 80g Variadas 20 Unidades,https://shopee.com.br/product/425182117/23392818873,https://s.shopee.com.br/6AiwiNvSaE,https://cf.shopee.com.br/file/sg-11134201-7rd61-lwok58y4gsjkd6,0.23,0.23,0.23,0.23,0.23,43.7,190.0,0,1782874799,1777258800,190.0,190.0,"[100630, 100660, 100878]",5.0,0,[2],0.2,0.03,"[""keyword:modelador de cabelo""]","[""cabelo-ferramentas""]",32557,425182117:23392818873,1,candidato_revisao_duplicata_nome_preco,dup_np_000868,2,false,source_hits,"[""modelador de cabelo""]",[]
2237,feminino,Feminino,keyword,modelador de cabelo,13,50,True,,23392334277,425182117,Fox For Men Alfa Looks Loja Oficial,Pasta Modeladora Fox For Men 80g Caixa Com 20 Unidades,https://shopee.com.br/product/425182117/23392334277,https://s.shopee.com.br/3B5L8s6sfo,https://cf.shopee.com.br/file/sg-11134201-7rd4z-lwoki5bcx5qe46,0.23,0.23,0.23,0.23,0.23,43.7,190.0,0,1782874799,1777258800,190.0,190.0,"[100630, 100660, 100878]",4.5,0,[2],0.2,0.03,"[""keyword:modelador de cabelo""]","[""cabelo-ferramentas""]",32567,425182117:23392334277,1,candidato_revisao_duplicata_nome_preco,dup_np_000866,3,false,source_hits,"[""modelador de cabelo""]",[]
2331,feminino,Feminino,keyword,bolsa feminina,1,50,True,,50556444490,382454047,Loja Header,Mala Esportiva Header Bolsa Feminina e Masculina Organizadora Passeio Viagens Desenho Do Tecido Liso,https://shopee.com.br/product/382454047/50556444490,https://s.shopee.com.br/9KfyVAOT0n,https://cf.shopee.com.br/file/br-11134207-7r98o-m8xk3qqg5iiqec,0.43,0.43,0.43,0.43,0.43,42.9957,99.99,0,1782874799,1777258800,99.99,99.99,"[100015, 100086, 100320]",4.8,0,[],0.4,0.03,"[""keyword:bolsa feminina""]","[""bolsas-e-carteiras""]",51699,382454047:50556444490,1,candidato_revisao_duplicata_nome_preco,dup_np_000796,2,false,source_hits,"[""bolsa feminina""]",[]
2362,feminino,Feminino,keyword,cronograma capilar,29,50,True,,19698023468,1202664754,Atacarejão,Kit Knut Tratamento K-Force Fortalecimento Crescimento Capilar Cronograma Completo,https://shopee.com.br/product/1202664754/19698023468,https://s.shopee.com.br/70I3iG96Of,https://cf.shopee.com.br/file/sg-11134201-7rbmt-m5wxduwmzvr4fc,0.13,0.13,0.13,0.13,0.13,42.835,329.5,0,1782874799,1777258800,329.5,329.5,"[100630, 100659, 100871]",4.8,0,[],0.1,0.03,"[""keyword:cronograma capilar""]","[""cabelo-tratamento""]",40024,1202664754:19698023468,1,candidato_revisao_duplicata_nome_preco,dup_np_000711,2,false,source_hits,"[""cronograma capilar""]",[]
2454,feminino,Feminino,keyword,blusinha,17,50,True,,23793236619,1045210677,Diamante Verde Modass,Kit 4 Camiseta Masculina Slim Canelada Manga Curta Premium,https://shopee.com.br/product/1045210677/23793236619,https://s.shopee.com.br/20tNnOo7rO,https://cf.shopee.com.br/file/sg-11134201-7rdvf-lzi5xflccdv07a,0.28,0.28,0.28,0.28,0.28,41.9972,149.99,6,1782874799,1777258800,149.99,149.99,"[100011, 100058, 100254]",4.5,44,[],0.25,0.03,"[""keyword:blusinha"", ""keyword:short""]","[""moda-partes-de-cima"", ""moda-saias-e-shorts""]",75030,1045210677:23793236619,1,candidato_revisao_duplicata_nome_preco,dup_np_000629,2,false,source_hits,"[""blusinha"", ""short""]",[]
2668,feminino,Feminino,keyword,cronograma capilar,10,50,True,,21199180896,411753418,Camala Cosmétics,Kit Cronograma Haskell Encorpa Tutano Mandioca 300g,https://shopee.com.br/product/411753418/21199180896,https://s.shopee.com.br/60PWWO9JkD,https://cf.shopee.com.br/file/sg-11134201-7rdwb-m0xgmg39fcjr13,0.19,0.19,0.19,0.19,0.19,40.413,212.7,0,1782874799,1777258800,212.7,212.7,"[100630, 100659, 100871]",4.9,0,[2],0.16,0.03,"[""keyword:cronograma capilar""]","[""cabelo-tratamento""]",39144,411753418:21199180896,1,candidato_revisao_duplicata_nome_preco,dup_np_000687,2,false,source_hits,"[""cronograma capilar""]",[]
2670,feminino,Feminino,keyword,cronograma capilar,10,50,True,,21016409622,411753418,Camala Cosmétics,Kit Haskell Cronograma Bananeira Mandioca Tutano 300g,https://shopee.com.br/product/411753418/21016409622,https://s.shopee.com.br/2qSUkZLNAn,https://cf.shopee.com.br/file/sg-11134201-7rdw4-lzz7qqrpqi5w38,0.19,0.19,0.19,0.19,0.19,40.413,212.7,0,1782874799,1777258800,212.7,212.7,"[100630, 100659, 100871]",4.9,0,[2],0.16,0.03,"[""keyword:cronograma capilar""]","[""cabelo-tratamento""]",39156,411753418:21016409622,1,candidato_revisao_duplicata_nome_preco,dup_np_000706,2,false,source_hits,"[""cronograma capilar""]",[]
2777,feminino,Feminino,keyword,calca cargo,21,50,True,,18299883285,473770640,Teteu Outlet,Kit Com 3 Calças Cargo Masculinas Sarja Jeans Múltiplos Bolsos Confortável,https://shopee.com.br/product/473770640/18299883285,https://s.shopee.com.br/3B5LDaB1Gv,https://cf.shopee.com.br/file/br-11134207-7r98o-mdgodfmg3r9t85,0.17,0.17,0.17,0.17,0.17,39.6474,233.22,3,1782874799,1777258800,233.22,233.22,"[100011, 100052, 100238]",4.8,22,[2],0.14,0.03,"[""keyword:calca cargo""]","[""moda-calcas""]",102067,473770640:18299883285,1,candidato_revisao_duplicata_nome_preco,dup_np_000671,2,false,source_hits,"[""calca cargo""]",[]
2832,feminino,Feminino,keyword,secador cabelo,1,50,True,,22894291364,1544416783,SHOP MEGASTORE VARIEDADES,Secador de Cabelo Portátil Dobrável P/ Viagem Bivolt Gama ,https://shopee.com.br/product/1544416783/22894291364,https://s.shopee.com.br/4LHIX4jDy2,https://cf.shopee.com.br/file/sg-11134201-7rdyr-md3neqllsg2c9d,0.25,0.25,0.25,0.25,0.25,39.225,156.9,1,1782874799,1777258800,156.9,156.9,"[100630, 100663, 100889]",4.7,22,[2],0.22,0.03,"[""keyword:secador cabelo""]","[""cabelo-ferramentas""]",33787,1544416783:22894291364,1,candidato_revisao_duplicata_nome_preco,dup_np_001087,2,false,source_hits,"[""secador cabelo""]",[]
